Tijdstip;m3/s;kg CL / s
01-01-2003 00:00;27.968018585074073;4.357737503601692
02-01-2003 00:00;27.595671414469603;4.0305878104330946
03-01-2003 00:00;29.98433616393593;5.358416901691412
04-01-2003 00:00;29.64712252665003;4.857699236380808
05-01-2003 00:00;28.157570289188552;4.000201169758681
06-01-2003 00:00;28.48254768353779;3.650137722894953
07-01-2003 00:00;30.27934011116049;2.7695639976336057
08-01-2003 00:00;30.690708080872426;2.276793331889276
09-01-2003 00:00;27.88496518150617;5.538829389267285
10-01-2003 00:00;29.120340554808642;5.766682747040166
11-01-2003 00:00;30.976852897777775;3.71562167487859
12-01-2003 00:00;28.70905410348751;5.369983120984616
13-01-2003 00:00;29.284928233660636;4.405355608986361
14-01-2003 00:00;30.1278292664066;2.9091687527354884
15-01-2003 00:00;25.16897818814895;3.447793246902298
16-01-2003 00:00;26.187528568222223;7.703360106147809
17-01-2003 00:00;31.714750569157413;4.264632016844096
18-01-2003 00:00;26.991112386308785;5.13258281956698
19-01-2003 00:00;30.076165749224305;5.364565087228168
20-01-2003 00:00;27.273202816059495;4.164431037958222
21-01-2003 00:00;28.98468817240741;3.7644654582226256
22-01-2003 00:00;29.941064857407408;3.3394096652954715
23-01-2003 00:00;27.98723706583334;4.95643524722835
24-01-2003 00:00;29.608894747944444;4.467104186508052
25-01-2003 00:00;30.48630033368518;4.684747434809513
26-01-2003 00:00;29.29637275683333;4.819217036349815
27-01-2003 00:00;30.155892683814812;3.3691669116089398
28-01-2003 00:00;25.935194556666666;3.41562551285356
29-01-2003 00:00;27.194500250722225;5.041950654084932
30-01-2003 00:00;28.108501462370366;4.810142102628667
31-01-2003 00:00;30.487487428981474;4.221991247532797
01-02-2003 00:00;29.9972809822963;3.4889346482414054
02-02-2003 00:00;29.045157891444447;3.683712809927138
03-02-2003 00:00;28.69071652862346;4.93078329228081
04-02-2003 00:00;24.33226393202866;3.760326924848622
05-02-2003 00:00;26.824063816996027;2.8115804248958707
06-02-2003 00:00;31.597173389648148;4.027871923041326
07-02-2003 00:00;29.738713056263887;4.492785135595137
08-02-2003 00:00;27.684350949533496;4.986743553885222
09-02-2003 00:00;29.041847489665578;4.068401579604088
10-02-2003 00:00;33.08669997257407;3.5472022348303667
11-02-2003 00:00;33.002760591111105;2.5148305310074184
12-02-2003 00:00;25.973530057543208;2.6465096332120037
13-02-2003 00:00;31.759932419052227;4.294091892440872
14-02-2003 00:00;31.445068360029907;4.773640199907863
15-02-2003 00:00;27.676046756467233;2.991498627596744
16-02-2003 00:00;30.128737638088477;4.736012720270165
17-02-2003 00:00;27.53938578363991;2.504605899500585
18-02-2003 00:00;30.549518764538526;3.094648259811621
19-02-2003 00:00;30.65640608782567;2.9725495792473824
20-02-2003 00:00;28.604020882851845;3.7156319480903783
21-02-2003 00:00;30.018920318080458;3.915681268248682
22-02-2003 00:00;30.513770077065633;3.2031962345418448
23-02-2003 00:00;31.692007321909465;3.5923674744642407
24-02-2003 00:00;29.913165893481484;3.3893719458904084
25-02-2003 00:00;28.93194525407407;2.350944772151499
26-02-2003 00:00;29.365581293833333;3.7198874087006697
27-02-2003 00:00;31.244408219001684;3.3679247378519417
28-02-2003 00:00;30.660189175414985;2.798329587521526
