Tijdstip;m3/s;kg CL / s
01-01-2003 00:00;27.852783801666668;5.606357059556552
02-01-2003 00:00;26.871102870506643;5.834763459082771
03-01-2003 00:00;30.138291515269263;6.953971241341019
04-01-2003 00:00;30.099564797057432;6.327986585717731
05-01-2003 00:00;29.355120625944448;5.084843772465017
06-01-2003 00:00;27.866330398004116;4.7275968538468245
07-01-2003 00:00;28.320426616475306;3.660590675757657
08-01-2003 00:00;32.66327136520576;2.790940852771664
09-01-2003 00:00;26.809739288395065;8.196203614722933
10-01-2003 00:00;29.126485913827157;7.324720503097131
11-01-2003 00:00;29.98434793148148;4.846784740259025
12-01-2003 00:00;27.784921615043064;7.081705066754855
13-01-2003 00:00;28.207333607549533;5.394800552352699
14-01-2003 00:00;30.51295897966586;3.7717214573620224
15-01-2003 00:00;26.53783239227858;4.57242793048405
16-01-2003 00:00;26.61423334603704;9.275252421239498
17-01-2003 00:00;31.00595665925926;5.683216168908287
18-01-2003 00:00;27.423870109697674;6.3234517951559885
19-01-2003 00:00;29.51469091689098;6.576682636077877
20-01-2003 00:00;28.54387137668913;5.200605735568113
21-01-2003 00:00;30.699296280462963;4.539105936317712
22-01-2003 00:00;32.00359747437037;4.091649926727302
23-01-2003 00:00;27.715372706666667;6.355732190524002
24-01-2003 00:00;29.380883116314816;5.327539366970443
25-01-2003 00:00;30.652789060925922;6.030115958106558
26-01-2003 00:00;29.080807449074076;6.159362280087506
27-01-2003 00:00;28.275971842592593;4.694117013487738
28-01-2003 00:00;26.34150810185185;4.648798638953489
29-01-2003 00:00;27.66875347222222;6.022275476918399
30-01-2003 00:00;28.392752314814818;5.655189907006022
31-01-2003 00:00;32.245010405092586;5.216115282915585
01-02-2003 00:00;29.83197302237037;4.6370398502544825
02-02-2003 00:00;28.335574347296294;5.168931360832815
03-02-2003 00:00;27.790577176975304;6.300837805106778
04-02-2003 00:00;25.601931068454586;5.036983345432098
05-02-2003 00:00;28.535258814755295;3.3406123584045537
06-02-2003 00:00;30.57896472499999;5.161104273955259
07-02-2003 00:00;30.677572233171297;5.870584553350846
08-02-2003 00:00;24.922387142792754;6.151731887969808
09-02-2003 00:00;28.532545794054467;5.645719500044139
10-02-2003 00:00;32.189327470962965;4.813811850318324
11-02-2003 00:00;31.185055990740736;3.6003080314179217
12-02-2003 00:00;26.0507953641358;3.7209127988884125
13-02-2003 00:00;29.747881394626305;6.066240210960273
14-02-2003 00:00;31.67618682834473;6.012232086846456
15-02-2003 00:00;27.865019105430203;4.135275787810995
16-02-2003 00:00;31.053343152026756;6.006625001677202
17-02-2003 00:00;26.57019032190535;3.4077184598790358
18-02-2003 00:00;31.36060024276075;3.985127106837771
19-02-2003 00:00;30.73582067488123;3.750621992345221
20-02-2003 00:00;28.69287507055556;4.922516396753633
21-02-2003 00:00;30.836961052351846;4.795538581617893
22-02-2003 00:00;31.458295519868315;4.253015625540124
23-02-2003 00:00;31.552770654705757;4.688645224588307
24-02-2003 00:00;29.109300027888892;4.411503808486527
25-02-2003 00:00;29.08438009888889;3.42050659152533
26-02-2003 00:00;29.401980046666665;5.040992552873911
27-02-2003 00:00;31.228766728057238;4.20938735141695
28-02-2003 00:00;31.368895900553866;3.4063686303623766
01-03-2003 00:00;30.771394673684096;6.452478573433414
02-03-2003 00:00;30.053033602114375;4.075521805196737
03-03-2003 00:00;28.997585868956673;4.825596045292985
04-03-2003 00:00;32.07373531649508;2.948677455816326
05-03-2003 00:00;30.076023544657176;3.371749011663743
06-03-2003 00:00;28.423335214151592;5.204172833935943
07-03-2003 00:00;30.11606073269762;5.0858838579686845
08-03-2003 00:00;26.063826265039683;4.8449750769528634
09-03-2003 00:00;28.382152972441077;6.352043046587571
10-03-2003 00:00;28.55298580231818;5.608547662992733
11-03-2003 00:00;26.935346214074073;4.07117070251057
12-03-2003 00:00;24.538311893738978;6.559359920243506
13-03-2003 00:00;30.9358484833351;5.427515786863881
14-03-2003 00:00;31.644876974796293;4.9806677372220785
15-03-2003 00:00;9.696294175156694;12.576817011995482
16-03-2003 00:00;10.303373127509975;16.178725569184092
17-03-2003 00:00;8.522649677777776;15.735146749553182
