Tijdstip;m3/s;kg CL / s
01-01-2003 00:00;28.352901782037033;4.0593798200144855
02-01-2003 00:00;27.72863707431775;3.7254996900483235
03-01-2003 00:00;29.595771288197042;5.028998457828659
04-01-2003 00:00;29.82107588183891;4.5119438695782526
05-01-2003 00:00;28.628098411681982;3.4350404923852036
06-01-2003 00:00;28.286650735543976;3.3752933625919215
07-01-2003 00:00;30.69743581345679;2.445952976665121
08-01-2003 00:00;30.65199453523909;1.907058417306773
09-01-2003 00:00;28.95288087201543;5.152658831781262
10-01-2003 00:00;28.69497378586605;5.4912599379007645
11-01-2003 00:00;31.15651330521852;3.4520835958659553
12-01-2003 00:00;29.635152965754177;4.864581763377931
13-01-2003 00:00;29.524286532568045;4.089082180675636
14-01-2003 00:00;30.075515894314016;2.448612499761547
15-01-2003 00:00;24.839521784523026;3.0314404962756294
16-01-2003 00:00;26.167348447318513;7.200926667811357
17-01-2003 00:00;31.32047185966667;4.095323359969053
18-01-2003 00:00;26.831377751864334;4.5931717680702375
19-01-2003 00:00;30.10828120110949;4.8860191345253785
20-01-2003 00:00;27.446788060383568;3.5639177014660337
21-01-2003 00:00;28.866866191259263;3.4268088741131892
22-01-2003 00:00;29.28790533191481;3.17305016454232
23-01-2003 00:00;27.45705056165926;4.763365122510723
24-01-2003 00:00;29.594094189987036;4.280535141575521
25-01-2003 00:00;30.709017048775923;4.247200857232402
26-01-2003 00:00;29.482560226525923;4.367702746904518
27-01-2003 00:00;30.175311472537036;2.9867682515846083
28-01-2003 00:00;26.55297693081481;3.1391345573483123
29-01-2003 00:00;27.33046631521481;4.5107439285762245
30-01-2003 00:00;28.536504512860187;4.245901869066391
31-01-2003 00:00;30.8569564075963;3.943879321000831
01-02-2003 00:00;30.06394394431482;3.069686097141692
02-02-2003 00:00;28.80767243962963;3.4925040650932697
03-02-2003 00:00;28.543015467493827;4.679304473836749
04-02-2003 00:00;23.96763430239903;3.5789852181838215
05-02-2003 00:00;27.6523432065127;2.5174715551507405
06-02-2003 00:00;31.867159043337036;3.587768899820754
07-02-2003 00:00;29.734383894208335;4.283105035248185
08-02-2003 00:00;28.627450781089053;4.739759866076651
09-02-2003 00:00;28.497652070850762;3.914983393236127
10-02-2003 00:00;34.07623338353703;2.957933280510767
11-02-2003 00:00;32.5703531837037;2.4278459652340127
12-02-2003 00:00;25.570586854209875;2.4984108871162323
13-02-2003 00:00;31.35979381896334;4.021063244625063
