Scen_NR;I. Krammer-Volkerak Oost;II. Krammer-Volkerak Midden;III. Krammer-Volkerak Ingang Eendracht;IV. Krammer-Volkerak West ;V. Eendracht Noord;VI. Eendracht Zuid;VII. Zoommeer;VIII. Zoommeer Zuid;IX. Bathse Spuikanaal;X. Voorhaven Kramersluizen;Volkerak-Zoommeer
NR;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l
777;402.48291015625;453.7397155761719;493.48828125;537.8760375976562;504.1415710449219;513.4420776367188;524.8778686523438;530.8990478515625;530.4990844726562;963.8143920898438;491.82904052734375
778;400.90386962890625;452.0080261230469;491.66802978515625;535.9998168945312;501.8902893066406;510.8853454589844;521.54931640625;527.4876708984375;526.95068359375;961.8515625;489.30364990234375
779;402.48291015625;453.7397155761719;493.48828125;537.8760375976562;504.1415710449219;513.4420776367188;524.8778686523438;530.8990478515625;530.4990844726562;963.8143920898438;491.82904052734375
780;400.90386962890625;452.0080261230469;491.66802978515625;535.9998168945312;501.8902893066406;510.8853454589844;521.54931640625;527.4876708984375;526.95068359375;961.8515625;489.30364990234375
781;426.08203125;481.1934814453125;523.8890991210938;570.946044921875;560.49462890625;594.1429443359375;632.7550659179688;647.0711669921875;646.5835571289062;996.648681640625;547.6080322265625
782;424.4319763183594;479.38592529296875;521.99072265625;568.9884643554688;558.264404296875;591.5521850585938;629.824951171875;644.0756225585938;643.4821166992188;994.598388671875;544.99169921875
783;426.08203125;481.1934814453125;523.8890991210938;570.946044921875;560.49462890625;594.1429443359375;632.7550659179688;647.0711669921875;646.5835571289062;996.648681640625;547.6080322265625
784;424.4319763183594;479.38592529296875;521.99072265625;568.9884643554688;558.264404296875;591.5521850585938;629.824951171875;644.0756225585938;643.4821166992188;994.598388671875;544.99169921875
785;401.1097412109375;452.0361633300781;491.4852294921875;535.4848022460938;502.4107666015625;511.7454833984375;523.3428344726562;529.3766479492188;528.9912719726562;955.871826171875;490.046875
786;399.56768798828125;450.3480224609375;489.7127380371094;533.6595458984375;500.21307373046875;509.24932861328125;520.0873413085938;526.0394287109375;525.5184326171875;953.94873046875;487.57659912109375
787;401.1097412109375;452.0361633300781;491.4852294921875;535.4848022460938;502.4107666015625;511.7454833984375;523.3428344726562;529.3766479492188;528.9912719726562;955.871826171875;490.046875
788;399.56768798828125;450.3480224609375;489.7127380371094;533.6595458984375;500.21307373046875;509.24932861328125;520.0873413085938;526.0394287109375;525.5184326171875;953.94873046875;487.57659912109375
789;424.7032165527344;479.48370361328125;521.8795776367188;568.5477294921875;558.7763671875;592.557373046875;631.2330932617188;645.5606079101562;645.0816650390625;988.69873046875;545.821044921875
790;423.0921630859375;477.721923828125;520.0313720703125;566.6436157226562;556.6028442382812;590.033203125;628.3809814453125;642.6442260742188;642.0608520507812;986.6910400390625;543.26318359375
791;424.7032165527344;479.48370361328125;521.8795776367188;568.5477294921875;558.7763671875;592.557373046875;631.2330932617188;645.5606079101562;645.0816650390625;988.69873046875;545.821044921875
792;423.0921630859375;477.721923828125;520.0313720703125;566.6436157226562;556.6028442382812;590.033203125;628.3809814453125;642.6442260742188;642.0608520507812;986.6910400390625;543.26318359375
793;384.8736572265625;434.6455993652344;472.1009216308594;515.1192626953125;486.49822998046875;498.2391662597656;509.81732177734375;516.3186645507812;516.5272827148438;931.0610961914062;474.78045654296875
794;383.8798828125;433.5873107910156;471.0006103515625;513.9574584960938;484.94757080078125;496.0854797363281;506.8638610839844;513.2741088867188;513.2903442382812;929.7575073242188;472.84912109375
795;384.8736572265625;434.6455993652344;472.1009216308594;515.1192626953125;486.49822998046875;498.2391662597656;509.81732177734375;516.3186645507812;516.5272827148438;931.0610961914062;474.78045654296875
796;383.8798828125;433.5873107910156;471.0006103515625;513.9574584960938;484.94757080078125;496.0854797363281;506.8638610839844;513.2741088867188;513.2903442382812;929.7575073242188;472.84912109375
797;407.02667236328125;460.63507080078125;500.97320556640625;546.3518676757812;539.919189453125;575.2178955078125;612.7907104492188;627.5592651367188;627.1473999023438;962.5164184570312;527.51220703125
798;406.00872802734375;459.55224609375;499.8485107421875;545.1829223632812;538.408447265625;573.2276611328125;610.2001342773438;624.8905639648438;624.3121948242188;961.1802978515625;525.51318359375
799;407.02667236328125;460.63507080078125;500.97320556640625;546.3518676757812;539.919189453125;575.2178955078125;612.7907104492188;627.5592651367188;627.1473999023438;962.5164184570312;527.51220703125
800;406.00872802734375;459.55224609375;499.8485107421875;545.1829223632812;538.408447265625;573.2276611328125;610.2001342773438;624.8905639648438;624.3121948242188;961.1802978515625;525.51318359375
801;383.7977600097656;433.5523376464844;471.101318359375;513.5567626953125;485.0850524902344;496.61798095703125;508.02215576171875;514.5082397460938;514.7045288085938;930.1382446289062;473.5526123046875
802;382.78533935546875;432.47039794921875;469.9735412597656;512.3807373046875;483.5235900878906;494.47125244140625;505.0976867675781;511.49420166015625;511.5016784667969;928.826171875;471.6153259277344
803;383.7977600097656;433.5523376464844;471.101318359375;513.5567626953125;485.0850524902344;496.61798095703125;508.02215576171875;514.5082397460938;514.7045288085938;930.1382446289062;473.5526123046875
804;382.78533935546875;432.47039794921875;469.9735412597656;512.3807373046875;483.5235900878906;494.47125244140625;505.0976867675781;511.49420166015625;511.5016784667969;928.826171875;471.6153259277344
805;405.9422607421875;459.53204345703125;499.9628601074219;544.9755249023438;538.4215698242188;573.4781494140625;610.8753051757812;625.6243896484375;625.207275390625;961.5816040039062;526.2351684570312
806;404.90802001953125;458.42816162109375;498.8135070800781;543.789306640625;536.9064331054688;571.5062255859375;608.33154296875;623.0045776367188;622.4255981445312;960.240478515625;524.2380981445312
807;405.9422607421875;459.53204345703125;499.9628601074219;544.9755249023438;538.4215698242188;573.4781494140625;610.8753051757812;625.6243896484375;625.207275390625;961.5816040039062;526.2351684570312
808;404.90802001953125;458.42816162109375;498.8135070800781;543.789306640625;536.9064331054688;571.5062255859375;608.33154296875;623.0045776367188;622.4255981445312;960.240478515625;524.2380981445312
809;389.1118469238281;439.7377624511719;477.85638427734375;521.3702392578125;491.43304443359375;502.28363037109375;512.7703247070312;519.178955078125;519.259765625;961.229248046875;479.4432678222656
810;388.0118103027344;438.5652770996094;476.63818359375;520.0748291015625;489.74310302734375;499.9612731933594;509.6060485839844;515.9194946289062;515.8021850585938;959.9137573242188;477.369140625
811;389.1118469238281;439.7377624511719;477.85638427734375;521.3702392578125;491.43304443359375;502.28363037109375;512.7703247070312;519.178955078125;519.259765625;961.229248046875;479.4432678222656
812;388.0118103027344;438.5652770996094;476.63818359375;520.0748291015625;489.74310302734375;499.9612731933594;509.6060485839844;515.9194946289062;515.8021850585938;959.9137573242188;477.369140625
813;411.27288818359375;465.7347717285156;506.7350769042969;552.6485595703125;544.6231689453125;578.9727783203125;615.5665893554688;630.2424926757812;629.7490234375;992.3894653320312;532.1098022460938
814;410.14312744140625;464.5315856933594;505.4859924316406;551.32666015625;542.9613037109375;576.7945556640625;612.7354125976562;627.3284912109375;626.6618041992188;991.0488891601562;529.9548950195312
815;411.27288818359375;465.7347717285156;506.7350769042969;552.6485595703125;544.6231689453125;578.9727783203125;615.5665893554688;630.2424926757812;629.7490234375;992.3894653320312;532.1098022460938
816;410.14312744140625;464.5315856933594;505.4859924316406;551.32666015625;542.9613037109375;576.7945556640625;612.7354125976562;627.3284912109375;626.6618041992188;991.0488891601562;529.9548950195312
817;390.1100158691406;440.8424072265625;479.0057678222656;522.8202514648438;492.63720703125;503.4251708984375;513.7734985351562;520.1712036132812;520.2265014648438;963.1875;480.52069091796875
818;389.0267639160156;439.6899108886719;477.8095703125;521.5628051757812;490.9664306640625;501.1183776855469;510.62042236328125;516.92236328125;516.7781982421875;961.8930053710938;478.4640808105469
819;390.1100158691406;440.8424072265625;479.0057678222656;522.8202514648438;492.63720703125;503.4251708984375;513.7734985351562;520.1712036132812;520.2265014648438;963.1875;480.52069091796875
820;389.0267639160156;439.6899108886719;477.8095703125;521.5628051757812;490.9664306640625;501.1183776855469;510.62042236328125;516.92236328125;516.7781982421875;961.8930053710938;478.4640808105469
