Scen_NR;I. Krammer-Volkerak Oost;II. Krammer-Volkerak Midden;III. Krammer-Volkerak Ingang Eendracht;IV. Krammer-Volkerak West ;V. Eendracht Noord;VI. Eendracht Zuid;VII. Zoommeer;VIII. Zoommeer Zuid;IX. Bathse Spuikanaal;X. Voorhaven Kramersluizen;Volkerak-Zoommeer
NR;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l;g CL/l
409;407.01605224609375;458.8976135253906;499.0226745605469;543.6638793945312;510.8212890625;527.3746948242188;576.0151977539062;586.5368041992188;596.0186767578125;960.77197265625;498.6273193359375
410;405.4703063964844;457.2056579589844;497.2474060058594;541.8375244140625;508.612548828125;525.2233276367188;573.9619140625;584.3828735351562;593.4335327148438;958.8492431640625;496.1336364746094
411;407.01605224609375;458.8976135253906;499.0226745605469;543.6638793945312;510.8212890625;527.3746948242188;576.0151977539062;586.5368041992188;596.0186767578125;960.77197265625;498.6273193359375
412;405.4703063964844;457.2056579589844;497.2474060058594;541.8375244140625;508.612548828125;525.2233276367188;573.9619140625;584.3828735351562;593.4335327148438;958.8492431640625;496.1336364746094
413;431.4472351074219;487.2702941894531;530.3945922851562;577.734130859375;568.7835693359375;646.205810546875;730.3837890625;749.2996826171875;752.82421875;994.7194213867188;556.2467651367188
414;429.8304748535156;485.5023193359375;528.541015625;575.8262329101562;566.58544921875;644.9203491210938;728.0919189453125;746.8917236328125;750.0382080078125;992.7062377929688;553.6423950195312
415;431.4472351074219;487.2702941894531;530.3945922851562;577.734130859375;568.7835693359375;646.205810546875;730.3837890625;749.2996826171875;752.82421875;994.7194213867188;556.2467651367188
416;429.8304748535156;485.5023193359375;528.541015625;575.8262329101562;566.58544921875;644.9203491210938;728.0919189453125;746.8917236328125;750.0382080078125;992.7062377929688;553.6423950195312
417;406.28692626953125;458.0145568847656;497.9742736816406;542.4099731445312;509.951904296875;526.5857543945312;575.6135864257812;586.1101684570312;595.53271484375;970.8801879882812;497.6783752441406
418;404.7490539550781;456.3329772949219;496.2118835449219;540.5785522460938;507.75750732421875;524.4519653320312;573.5814819335938;583.9736938476562;592.9751586914062;968.9690551757812;495.20343017578125
419;406.28692626953125;458.0145568847656;497.9742736816406;542.4099731445312;509.951904296875;526.5857543945312;575.6135864257812;586.1101684570312;595.53271484375;970.8801879882812;497.6783752441406
420;404.7490539550781;456.3329772949219;496.2118835449219;540.5785522460938;507.75750732421875;524.4519653320312;573.5814819335938;583.9736938476562;592.9751586914062;968.9690551757812;495.20343017578125
421;430.72015380859375;486.3896484375;529.3489990234375;576.4422607421875;567.9627075195312;646.4163208007812;730.1259155273438;749.0045776367188;752.4773559570312;1004.8301391601562;555.3103637695312
422;429.1114501953125;484.6322326660156;527.5084228515625;574.5293579101562;565.7786865234375;645.1183471679688;727.8346557617188;746.5977783203125;749.69189453125;1002.8287963867188;552.724609375
423;430.72015380859375;486.3896484375;529.3489990234375;576.4422607421875;567.9627075195312;646.4163208007812;730.1259155273438;749.0045776367188;752.4773559570312;1004.8301391601562;555.3103637695312
424;429.1114501953125;484.6322326660156;527.5084228515625;574.5293579101562;565.7786865234375;645.1183471679688;727.8346557617188;746.5977783203125;749.69189453125;1002.8287963867188;552.724609375
425;404.7760314941406;456.2679748535156;496.1559753417969;540.6266479492188;508.1994934082031;525.3575439453125;574.8861083984375;585.3502197265625;594.6529541015625;966.884521484375;496.2892761230469
426;403.2369384765625;454.5802001953125;494.38189697265625;538.798095703125;506.0049133300781;523.2216186523438;572.8515625;583.2190551757812;592.114990234375;964.9659423828125;493.809814453125
427;404.7760314941406;456.2679748535156;496.1559753417969;540.6266479492188;508.1994934082031;525.3575439453125;574.8861083984375;585.3502197265625;594.6529541015625;966.884521484375;496.2892761230469
428;403.2369384765625;454.5802001953125;494.38189697265625;538.798095703125;506.0049133300781;523.2216186523438;572.8515625;583.2190551757812;592.114990234375;964.9659423828125;493.809814453125
429;429.2087707519531;484.64276123046875;527.530517578125;574.6993408203125;566.1937255859375;646.058837890625;729.64697265625;748.5010986328125;751.8890991210938;1000.8331298828125;553.9307250976562
430;427.5995788574219;482.8800354003906;525.6792602539062;572.7904052734375;564.0139770507812;644.702392578125;727.3407592773438;746.0794067382812;749.0828857421875;998.8252563476562;551.34521484375
431;429.2087707519531;484.64276123046875;527.530517578125;574.6993408203125;566.1937255859375;646.058837890625;729.64697265625;748.5010986328125;751.8890991210938;1000.8331298828125;553.9307250976562
432;427.5995788574219;482.8800354003906;525.6792602539062;572.7904052734375;564.0139770507812;644.702392578125;727.3407592773438;746.0794067382812;749.0828857421875;998.8252563476562;551.34521484375
433;403.4953308105469;454.66607666015625;494.260009765625;538.3460083007812;506.6113586425781;524.08984375;574.1359252929688;584.5650024414062;593.7854614257812;959.0657958984375;494.65496826171875
