Scen_NR;I. Krammer-Volkerak Oost;II. Krammer-Volkerak Midden;III. Krammer-Volkerak Ingang Eendracht;IV. Krammer-Volkerak West ;V. Eendracht Noord;VI. Eendracht Zuid;VII. Zoommeer;VIII. Zoommeer Zuid;IX. Bathse Spuikanaal;X. Voorhaven Kramersluizen;Volkerak-Zoommeer
NR;m NAP;m NAP;m NAP;m NAP;m NAP;m NAP;m NAP;m NAP;m NAP;m NAP
35;-0.12309163677276373;-0.12309163677276391;-0.12309163677276384;-0.12309163677276351;-0.12309163677276246;-0.12309163677276246;-0.12309163677276583;-0.12309163677276373;-0.12309163677276361;-0.1;-0.12309163677276393
36;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
37;-0.12309163677276373;-0.12309163677276391;-0.12309163677276384;-0.12309163677276351;-0.12309163677276246;-0.12309163677276246;-0.12309163677276583;-0.12309163677276373;-0.12309163677276361;-0.1;-0.12309163677276393
38;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
39;-0.12309163677276373;-0.12309163677276391;-0.12309163677276384;-0.12309163677276351;-0.12309163677276246;-0.12309163677276246;-0.12309163677276583;-0.12309163677276373;-0.12309163677276361;-0.1;-0.12309163677276393
40;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
41;-0.12270359293875198;-0.12270359293875098;-0.12270359293875213;-0.12270359293875205;-0.12270359293875098;-0.12270359293875098;-0.12270359293875449;-0.12270359293875173;-0.1227035929387516;-0.1;-0.12270359293875167
42;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
43;-0.12270359293875198;-0.12270359293875098;-0.12270359293875213;-0.12270359293875205;-0.12270359293875098;-0.12270359293875098;-0.12270359293875449;-0.12270359293875173;-0.1227035929387516;-0.1;-0.12270359293875167
44;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
45;-0.12270359293875198;-0.12270359293875098;-0.12270359293875213;-0.12270359293875205;-0.12270359293875098;-0.12270359293875098;-0.12270359293875449;-0.12270359293875173;-0.1227035929387516;-0.1;-0.12270359293875167
46;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
47;-0.12270359293875198;-0.12270359293875098;-0.12270359293875213;-0.12270359293875205;-0.12270359293875098;-0.12270359293875098;-0.12270359293875449;-0.12270359293875173;-0.1227035929387516;-0.1;-0.12270359293875167
48;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
49;-0.12308494105384449;-0.12308494105384406;-0.12308494105384442;-0.12308494105384392;-0.12308494105384392;-0.12308494105384392;-0.1230849410538428;-0.12308494105384424;-0.12308494105384499;-0.1;-0.12308494105384415
50;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
51;-0.12308494105384449;-0.12308494105384406;-0.12308494105384442;-0.12308494105384392;-0.12308494105384392;-0.12308494105384392;-0.1230849410538428;-0.12308494105384424;-0.12308494105384499;-0.1;-0.12308494105384415
52;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
53;-0.12308494105384449;-0.12308494105384406;-0.12308494105384442;-0.12308494105384392;-0.12308494105384392;-0.12308494105384392;-0.1230849410538428;-0.12308494105384424;-0.12308494105384499;-0.1;-0.12308494105384415
54;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
55;-0.12308494105384449;-0.12308494105384406;-0.12308494105384442;-0.12308494105384392;-0.12308494105384392;-0.12308494105384392;-0.1230849410538428;-0.12308494105384424;-0.12308494105384499;-0.1;-0.12308494105384415
56;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
57;-0.12133662974065244;-0.1213366297406517;-0.12133662974065255;-0.12133662974065224;-0.12133662974065117;-0.12133662974065117;-0.12133662974065192;-0.1213366297406517;-0.1213366297406517;-0.1;-0.1213366297406521
58;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
59;-0.12133662974065244;-0.1213366297406517;-0.12133662974065255;-0.12133662974065224;-0.12133662974065117;-0.12133662974065117;-0.12133662974065192;-0.1213366297406517;-0.1213366297406517;-0.1;-0.1213366297406521
60;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
61;-0.12133662974065244;-0.1213366297406517;-0.12133662974065255;-0.12133662974065224;-0.12133662974065117;-0.12133662974065117;-0.12133662974065192;-0.1213366297406517;-0.1213366297406517;-0.1;-0.1213366297406521
62;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
63;-0.12133662974065244;-0.1213366297406517;-0.12133662974065255;-0.12133662974065224;-0.12133662974065117;-0.12133662974065117;-0.12133662974065192;-0.1213366297406517;-0.1213366297406517;-0.1;-0.1213366297406521
64;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
65;-0.12155465648572346;-0.12155465648572333;-0.1215546564857232;-0.1215546564857236;-0.12155465648572253;-0.12155465648572253;-0.1215546564857241;-0.12155465648572296;-0.12155465648572333;-0.1;-0.12155465648572332
66;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
67;-0.12155465648572346;-0.12155465648572333;-0.1215546564857232;-0.1215546564857236;-0.12155465648572253;-0.12155465648572253;-0.1215546564857241;-0.12155465648572296;-0.12155465648572333;-0.1;-0.12155465648572332
68;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
69;-0.12155465648572346;-0.12155465648572333;-0.1215546564857232;-0.1215546564857236;-0.12155465648572253;-0.12155465648572253;-0.1215546564857241;-0.12155465648572296;-0.12155465648572333;-0.1;-0.12155465648572332
70;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
71;-0.12155465648572346;-0.12155465648572333;-0.1215546564857232;-0.1215546564857236;-0.12155465648572253;-0.12155465648572253;-0.1215546564857241;-0.12155465648572296;-0.12155465648572333;-0.1;-0.12155465648572332
72;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
73;-0.12126731439217925;-0.12126731439217832;-0.12126731439217925;-0.12126731439217925;-0.12126731439218032;-0.12126731439218032;-0.12126731439217925;-0.12126731439217925;-0.12126731439217925;-0.1;-0.12126731439217935
74;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
75;-0.12126731439217925;-0.12126731439217832;-0.12126731439217925;-0.12126731439217925;-0.12126731439218032;-0.12126731439218032;-0.12126731439217925;-0.12126731439217925;-0.12126731439217925;-0.1;-0.12126731439217935
76;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
77;-0.12126731439217925;-0.12126731439217832;-0.12126731439217925;-0.12126731439217925;-0.12126731439218032;-0.12126731439218032;-0.12126731439217925;-0.12126731439217925;-0.12126731439217925;-0.1;-0.12126731439217935
78;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
79;-0.12126731439217925;-0.12126731439217832;-0.12126731439217925;-0.12126731439217925;-0.12126731439218032;-0.12126731439218032;-0.12126731439217925;-0.12126731439217925;-0.12126731439217925;-0.1;-0.12126731439217935
80;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
81;-0.12018823041431904;-0.12018823041431978;-0.1201882304143195;-0.12018823041431925;-0.12018823041432032;-0.12018823041432032;-0.12018823041431868;-0.12018823041431904;-0.12018823041431917;-0.1;-0.12018823041431953
82;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
83;-0.12018823041431904;-0.12018823041431978;-0.1201882304143195;-0.12018823041431925;-0.12018823041432032;-0.12018823041432032;-0.12018823041431868;-0.12018823041431904;-0.12018823041431917;-0.1;-0.12018823041431953
84;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
85;-0.12018823041431904;-0.12018823041431978;-0.1201882304143195;-0.12018823041431925;-0.12018823041432032;-0.12018823041432032;-0.12018823041431868;-0.12018823041431904;-0.12018823041431917;-0.1;-0.12018823041431953
86;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
87;-0.12018823041431904;-0.12018823041431978;-0.1201882304143195;-0.12018823041431925;-0.12018823041432032;-0.12018823041432032;-0.12018823041431868;-0.12018823041431904;-0.12018823041431917;-0.1;-0.12018823041431953
88;-0.1;-0.1;-0.09999999999999942;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1;-0.1
89;-0.19169163539111417;-0.19169163539111334;-0.19169163539111386;-0.191691635391114;-0.191691635391114;-0.191691635391114;-0.1916916353911144;-0.19169163539111464;-0.19169163539111428;-0.1;-0.1916916353911144
90;-0.14169163539111415;-0.14169163539111335;-0.14169163539111385;-0.14169163539111507;-0.14169163539111615;-0.14169163539111615;-0.1416916353911144;-0.14169163539111465;-0.1416916353911149;-0.1;-0.1416916353911144
91;-0.19169163539111417;-0.19169163539111334;-0.19169163539111386;-0.191691635391114;-0.191691635391114;-0.191691635391114;-0.1916916353911144;-0.19169163539111464;-0.19169163539111428;-0.1;-0.1916916353911144
92;-0.14169163539111415;-0.14169163539111335;-0.14169163539111385;-0.14169163539111507;-0.14169163539111615;-0.14169163539111615;-0.1416916353911144;-0.14169163539111465;-0.1416916353911149;-0.1;-0.1416916353911144
93;-0.19169163539111417;-0.19169163539111334;-0.19169163539111386;-0.191691635391114;-0.191691635391114;-0.191691635391114;-0.1916916353911144;-0.19169163539111464;-0.19169163539111428;-0.1;-0.1916916353911144
94;-0.14169163539111415;-0.14169163539111335;-0.14169163539111385;-0.14169163539111507;-0.14169163539111615;-0.14169163539111615;-0.1416916353911144;-0.14169163539111465;-0.1416916353911149;-0.1;-0.1416916353911144
95;-0.19169163539111417;-0.19169163539111334;-0.19169163539111386;-0.191691635391114;-0.191691635391114;-0.191691635391114;-0.1916916353911144;-0.19169163539111464;-0.19169163539111428;-0.1;-0.1916916353911144
96;-0.14169163539111415;-0.14169163539111335;-0.14169163539111385;-0.14169163539111507;-0.14169163539111615;-0.14169163539111615;-0.1416916353911144;-0.14169163539111465;-0.1416916353911149;-0.1;-0.1416916353911144
97;-0.18882208254926702;-0.18882208254926744;-0.18882208254926708;-0.18882208254926652;-0.18882208254926544;-0.18882208254926544;-0.18882208254926697;-0.18882208254926727;-0.18882208254926777;-0.1;-0.1888220825492671
98;-0.138822082549267;-0.13882208254926745;-0.1388220825492671;-0.1388220825492676;-0.1388220825492676;-0.1388220825492676;-0.13882208254926695;-0.13882208254926726;-0.13882208254926776;-0.1;-0.13882208254926712
99;-0.18882208254926702;-0.18882208254926744;-0.18882208254926708;-0.18882208254926652;-0.18882208254926544;-0.18882208254926544;-0.18882208254926697;-0.18882208254926727;-0.18882208254926777;-0.1;-0.1888220825492671
100;-0.138822082549267;-0.13882208254926745;-0.1388220825492671;-0.1388220825492676;-0.1388220825492676;-0.1388220825492676;-0.13882208254926695;-0.13882208254926726;-0.13882208254926776;-0.1;-0.13882208254926712
101;-0.18882208254926702;-0.18882208254926744;-0.18882208254926708;-0.18882208254926652;-0.18882208254926544;-0.18882208254926544;-0.18882208254926697;-0.18882208254926727;-0.18882208254926777;-0.1;-0.1888220825492671
102;-0.138822082549267;-0.13882208254926745;-0.1388220825492671;-0.1388220825492676;-0.1388220825492676;-0.1388220825492676;-0.13882208254926695;-0.13882208254926726;-0.13882208254926776;-0.1;-0.13882208254926712
103;-0.18882208254926702;-0.18882208254926744;-0.18882208254926708;-0.18882208254926652;-0.18882208254926544;-0.18882208254926544;-0.18882208254926697;-0.18882208254926727;-0.18882208254926777;-0.1;-0.1888220825492671
104;-0.138822082549267;-0.13882208254926745;-0.1388220825492671;-0.1388220825492676;-0.1388220825492676;-0.1388220825492676;-0.13882208254926695;-0.13882208254926726;-0.13882208254926776;-0.1;-0.13882208254926712
105;-0.1949000056161076;-0.19490000561610796;-0.19490000561610665;-0.19490000561610715;-0.19490000561610715;-0.19490000561610715;-0.1949000056161074;-0.19490000561610685;-0.19490000561610857;-0.1;-0.19490000561610746
106;-0.14490000561610758;-0.14490000561610797;-0.14490000561610666;-0.14490000561610716;-0.14490000561610716;-0.14490000561610716;-0.1449000056161074;-0.14490000561610683;-0.14490000561610733;-0.1;-0.14490000561610747
107;-0.1949000056161076;-0.19490000561610796;-0.19490000561610665;-0.19490000561610715;-0.19490000561610715;-0.19490000561610715;-0.1949000056161074;-0.19490000561610685;-0.19490000561610857;-0.1;-0.19490000561610746
108;-0.14490000561610758;-0.14490000561610797;-0.14490000561610666;-0.14490000561610716;-0.14490000561610716;-0.14490000561610716;-0.1449000056161074;-0.14490000561610683;-0.14490000561610733;-0.1;-0.14490000561610747
109;-0.1949000056161076;-0.19490000561610796;-0.19490000561610665;-0.19490000561610715;-0.19490000561610715;-0.19490000561610715;-0.1949000056161074;-0.19490000561610685;-0.19490000561610857;-0.1;-0.19490000561610746
110;-0.14490000561610758;-0.14490000561610797;-0.14490000561610666;-0.14490000561610716;-0.14490000561610716;-0.14490000561610716;-0.1449000056161074;-0.14490000561610683;-0.14490000561610733;-0.1;-0.14490000561610747
111;-0.1949000056161076;-0.19490000561610796;-0.19490000561610665;-0.19490000561610715;-0.19490000561610715;-0.19490000561610715;-0.1949000056161074;-0.19490000561610685;-0.19490000561610857;-0.1;-0.19490000561610746
112;-0.14490000561610758;-0.14490000561610797;-0.14490000561610666;-0.14490000561610716;-0.14490000561610716;-0.14490000561610716;-0.1449000056161074;-0.14490000561610683;-0.14490000561610733;-0.1;-0.14490000561610747
113;-0.19543425187571845;-0.1954342518757181;-0.19543425187571747;-0.19543425187571772;-0.19543425187571667;-0.19543425187571667;-0.1954342518757196;-0.19543425187571795;-0.19543425187571845;-0.1;-0.1954342518757184
114;-0.14543425187571843;-0.14543425187571812;-0.14543425187571862;-0.1454342518757188;-0.1454342518757188;-0.1454342518757188;-0.1454342518757161;-0.14543425187571793;-0.14543425187571843;-0.1;-0.14543425187571846
115;-0.19543425187571845;-0.1954342518757181;-0.19543425187571747;-0.19543425187571772;-0.19543425187571667;-0.19543425187571667;-0.1954342518757196;-0.19543425187571795;-0.19543425187571845;-0.1;-0.1954342518757184
116;-0.14543425187571843;-0.14543425187571812;-0.14543425187571862;-0.1454342518757188;-0.1454342518757188;-0.1454342518757188;-0.1454342518757161;-0.14543425187571793;-0.14543425187571843;-0.1;-0.14543425187571846
117;-0.19543425187571845;-0.1954342518757181;-0.19543425187571747;-0.19543425187571772;-0.19543425187571667;-0.19543425187571667;-0.1954342518757196;-0.19543425187571795;-0.19543425187571845;-0.1;-0.1954342518757184
118;-0.14543425187571843;-0.14543425187571812;-0.14543425187571862;-0.1454342518757188;-0.1454342518757188;-0.1454342518757188;-0.1454342518757161;-0.14543425187571793;-0.14543425187571843;-0.1;-0.14543425187571846
119;-0.19543425187571845;-0.1954342518757181;-0.19543425187571747;-0.19543425187571772;-0.19543425187571667;-0.19543425187571667;-0.1954342518757196;-0.19543425187571795;-0.19543425187571845;-0.1;-0.1954342518757184
120;-0.14543425187571843;-0.14543425187571812;-0.14543425187571862;-0.1454342518757188;-0.1454342518757188;-0.1454342518757188;-0.1454342518757161;-0.14543425187571793;-0.14543425187571843;-0.1;-0.14543425187571846
121;-0.19345151839075286;-0.1934515183907533;-0.19345151839075295;-0.19345151839075345;-0.1934515183907545;-0.1934515183907545;-0.19345151839075195;-0.19345151839075386;-0.19345151839075236;-0.1;-0.19345151839075267
122;-0.14345151839075188;-0.14345151839075237;-0.14345151839075237;-0.14345151839075237;-0.14345151839075132;-0.14345151839075132;-0.14345151839075368;-0.14345151839075163;-0.14345151839075237;-0.1;-0.14345151839075268
123;-0.19345151839075286;-0.1934515183907533;-0.19345151839075295;-0.19345151839075345;-0.1934515183907545;-0.1934515183907545;-0.19345151839075195;-0.19345151839075386;-0.19345151839075236;-0.1;-0.19345151839075267
124;-0.14345151839075188;-0.14345151839075237;-0.14345151839075237;-0.14345151839075237;-0.14345151839075132;-0.14345151839075132;-0.14345151839075368;-0.14345151839075163;-0.14345151839075237;-0.1;-0.14345151839075268
125;-0.19345151839075286;-0.1934515183907533;-0.19345151839075295;-0.19345151839075345;-0.1934515183907545;-0.1934515183907545;-0.19345151839075195;-0.19345151839075386;-0.19345151839075236;-0.1;-0.19345151839075267
126;-0.14345151839075188;-0.14345151839075237;-0.14345151839075237;-0.14345151839075237;-0.14345151839075132;-0.14345151839075132;-0.14345151839075368;-0.14345151839075163;-0.14345151839075237;-0.1;-0.14345151839075268
127;-0.19345151839075286;-0.1934515183907533;-0.19345151839075295;-0.19345151839075345;-0.1934515183907545;-0.1934515183907545;-0.19345151839075195;-0.19345151839075386;-0.19345151839075236;-0.1;-0.19345151839075267
128;-0.14345151839075188;-0.14345151839075237;-0.14345151839075237;-0.14345151839075237;-0.14345151839075132;-0.14345151839075132;-0.14345151839075368;-0.14345151839075163;-0.14345151839075237;-0.1;-0.14345151839075268
129;-0.19303286787998278;-0.19303286787998303;-0.19303286787998333;-0.1930328678799825;-0.1930328678799825;-0.1930328678799825;-0.1930328678799815;-0.1930328678799823;-0.19303286787998242;-0.1;-0.19303286787998225
130;-0.1430328678799818;-0.1430328678799821;-0.1430328678799816;-0.14303286787998143;-0.14303286787998143;-0.14303286787998143;-0.14303286787998326;-0.1430328678799823;-0.14303286787998243;-0.1;-0.14303286787998226
131;-0.19303286787998278;-0.19303286787998303;-0.19303286787998333;-0.1930328678799825;-0.1930328678799825;-0.1930328678799825;-0.1930328678799815;-0.1930328678799823;-0.19303286787998242;-0.1;-0.19303286787998225
132;-0.1430328678799818;-0.1430328678799821;-0.1430328678799816;-0.14303286787998143;-0.14303286787998143;-0.14303286787998143;-0.14303286787998326;-0.1430328678799823;-0.14303286787998243;-0.1;-0.14303286787998226
133;-0.19303286787998278;-0.19303286787998303;-0.19303286787998333;-0.1930328678799825;-0.1930328678799825;-0.1930328678799825;-0.1930328678799815;-0.1930328678799823;-0.19303286787998242;-0.1;-0.19303286787998225
134;-0.1430328678799818;-0.1430328678799821;-0.1430328678799816;-0.14303286787998143;-0.14303286787998143;-0.14303286787998143;-0.14303286787998326;-0.1430328678799823;-0.14303286787998243;-0.1;-0.14303286787998226
135;-0.19303286787998278;-0.19303286787998303;-0.19303286787998333;-0.1930328678799825;-0.1930328678799825;-0.1930328678799825;-0.1930328678799815;-0.1930328678799823;-0.19303286787998242;-0.1;-0.19303286787998225
136;-0.1430328678799818;-0.1430328678799821;-0.1430328678799816;-0.14303286787998143;-0.14303286787998143;-0.14303286787998143;-0.14303286787998326;-0.1430328678799823;-0.14303286787998243;-0.1;-0.14303286787998226
137;-0.19026212763446668;-0.19026212763446756;-0.19026212763446743;-0.19026212763446676;-0.1902621276344657;-0.1902621276344657;-0.19026212763446745;-0.19026212763446718;-0.19026212763446756;-0.1;-0.19026212763446748
138;-0.1402621276344677;-0.14026212763446755;-0.1402621276344674;-0.14026212763446783;-0.14026212763446888;-0.14026212763446888;-0.14026212763446744;-0.1402621276344672;-0.14026212763446755;-0.1;-0.14026212763446752
139;-0.19026212763446668;-0.19026212763446756;-0.19026212763446743;-0.19026212763446676;-0.1902621276344657;-0.1902621276344657;-0.19026212763446745;-0.19026212763446718;-0.19026212763446756;-0.1;-0.19026212763446748
140;-0.1402621276344677;-0.14026212763446755;-0.1402621276344674;-0.14026212763446783;-0.14026212763446888;-0.14026212763446888;-0.14026212763446744;-0.1402621276344672;-0.14026212763446755;-0.1;-0.14026212763446752
141;-0.19026212763446668;-0.19026212763446756;-0.19026212763446743;-0.19026212763446676;-0.1902621276344657;-0.1902621276344657;-0.19026212763446745;-0.19026212763446718;-0.19026212763446756;-0.1;-0.19026212763446748
142;-0.1402621276344677;-0.14026212763446755;-0.1402621276344674;-0.14026212763446783;-0.14026212763446888;-0.14026212763446888;-0.14026212763446744;-0.1402621276344672;-0.14026212763446755;-0.1;-0.14026212763446752
143;-0.19026212763446668;-0.19026212763446756;-0.19026212763446743;-0.19026212763446676;-0.1902621276344657;-0.1902621276344657;-0.19026212763446745;-0.19026212763446718;-0.19026212763446756;-0.1;-0.19026212763446748
