Tijdstip;Q [m3/s];kg CL / s
30-3-2017 00:00;0.794;0
31-3-2017 00:00;1.099;0
1-4-2017 00:00;0.768;0
2-4-2017 00:00;0.622;0
3-4-2017 00:00;0.578;0
4-4-2017 00:00;0.549;0
5-4-2017 00:00;-0.678;0
6-4-2017 00:00;0.324;0
7-4-2017 00:00;0.072;0
8-4-2017 00:00;0.64;0
9-4-2017 00:00;1.544;0
10-4-2017 00:00;-0.946;0
11-4-2017 00:00;0.183;0
12-4-2017 00:00;0.409;0
13-4-2017 00:00;-0.981;0
14-4-2017 00:00;0.253;0
15-4-2017 00:00;-0.256;0
16-4-2017 00:00;-0.722;0
17-4-2017 00:00;-0.323;0
18-4-2017 00:00;0.447;0
19-4-2017 00:00;0.762;0
20-4-2017 00:00;1.074;0
21-4-2017 00:00;-0.472;0
22-4-2017 00:00;-0.505;0
23-4-2017 00:00;-0.354;0
24-4-2017 00:00;-0.039;0
25-4-2017 00:00;-1.225;0
26-4-2017 00:00;-0.203;0
27-4-2017 00:00;-0.843;0
28-4-2017 00:00;-0.018;0
29-4-2017 00:00;1.363;0
30-4-2017 00:00;2.296;0
1-5-2017 00:00;1.502;0
2-5-2017 00:00;0.352;0
3-5-2017 00:00;1.336;0
4-5-2017 00:00;1.688;0
5-5-2017 00:00;0.894;0
6-5-2017 00:00;1.627;0
7-5-2017 00:00;-0.289;0
8-5-2017 00:00;-1.004;0
9-5-2017 00:00;0.452;0
10-5-2017 00:00;0.699;0
11-5-2017 00:00;0.763;0
12-5-2017 00:00;0.835;0
13-5-2017 00:00;0.934;0
14-5-2017 00:00;-0.21;0
15-5-2017 00:00;0.08;0
16-5-2017 00:00;0.3635;0
17-5-2017 00:00;0.647;0
18-5-2017 00:00;1.212;0
19-5-2017 00:00;0.574;0
20-5-2017 00:00;1.038;0
21-5-2017 00:00;0.518;0
22-5-2017 00:00;-0.148;0
23-5-2017 00:00;-0.603;0
24-5-2017 00:00;-0.849;0
25-5-2017 00:00;1.09;0
26-5-2017 00:00;1.047;0
27-5-2017 00:00;0.541;0
28-5-2017 00:00;1.068;0
29-5-2017 00:00;0.174;0
30-5-2017 00:00;1.485;0
31-5-2017 00:00;1.594;0
1-6-2017 00:00;1.475;0
2-6-2017 00:00;0.404;0
3-6-2017 00:00;1.003;0
4-6-2017 00:00;1.649;0
5-6-2017 00:00;2.304;0
6-6-2017 00:00;1.886;0
7-6-2017 00:00;2.719;0
8-6-2017 00:00;2.731;0
9-6-2017 00:00;2.29;0
10-6-2017 00:00;2.675;0
11-6-2017 00:00;2.241;0
12-6-2017 00:00;1.168;0
13-6-2017 00:00;1.465;0
14-6-2017 00:00;1.053;0
15-6-2017 00:00;-1.463;0
16-6-2017 00:00;-0.404;0
17-6-2017 00:00;0.343;0
18-6-2017 00:00;1.683;0
19-6-2017 00:00;-0.612;0
20-6-2017 00:00;-0.159;0
21-6-2017 00:00;0.021;0
22-6-2017 00:00;-1.96;0
23-6-2017 00:00;3.129;0
24-6-2017 00:00;5.521;0
25-6-2017 00:00;6.237;0
26-6-2017 00:00;4.236;0
27-6-2017 00:00;1.825;0
28-6-2017 00:00;2.884;0
29-6-2017 00:00;2.523;0
30-6-2017 00:00;2.027;0
1-7-2017 00:00;3.856;0
2-7-2017 00:00;2.893;0
3-7-2017 00:00;0.493;0
4-7-2017 00:00;1.599;0
5-7-2017 00:00;0.283;0
6-7-2017 00:00;2.873;0
7-7-2017 00:00;3.066;0
8-7-2017 00:00;2.487;0
9-7-2017 00:00;3.287;0
10-7-2017 00:00;1.764;0
11-7-2017 00:00;3.218;0
12-7-2017 00:00;8.826;0
13-7-2017 00:00;3.401;0
14-7-2017 00:00;3.47;0
15-7-2017 00:00;3.287;0
16-7-2017 00:00;2.143;0
17-7-2017 00:00;1.31;0
18-7-2017 00:00;3.001;0
19-7-2017 00:00;1.673;0
20-7-2017 00:00;3.399;0
21-7-2017 00:00;3.931;0
22-7-2017 00:00;2.997;0
23-7-2017 00:00;2.679;0
24-7-2017 00:00;4.398;0
25-7-2017 00:00;1.342;0
26-7-2017 00:00;2.213;0
27-7-2017 00:00;1.393;0
28-7-2017 00:00;0.999;0
29-7-2017 00:00;3.001;0
30-7-2017 00:00;2.043;0
31-7-2017 00:00;2.399;0
1-8-2017 00:00;1.477;0
2-8-2017 00:00;1.584;0
3-8-2017 00:00;0.869;0
4-8-2017 00:00;3.66;0
5-8-2017 00:00;4.025;0
6-8-2017 00:00;4.777;0
7-8-2017 00:00;3.579;0
8-8-2017 00:00;1.787;0
9-8-2017 00:00;1.962;0
10-8-2017 00:00;3.185;0
11-8-2017 00:00;2.715;0
12-8-2017 00:00;2.03;0
13-8-2017 00:00;2.571;0
14-8-2017 00:00;2.192;0
15-8-2017 00:00;1.901;0
16-8-2017 00:00;1.722;0
17-8-2017 00:00;2.787;0
18-8-2017 00:00;2.788;0
19-8-2017 00:00;3.549;0
20-8-2017 00:00;2.91;0
21-8-2017 00:00;2.923;0
22-8-2017 00:00;1.809;0
23-8-2017 00:00;1.398;0
24-8-2017 00:00;2.353;0
25-8-2017 00:00;2.618;0
26-8-2017 00:00;1.605;0
27-8-2017 00:00;2.905;0
28-8-2017 00:00;1.26;0
29-8-2017 00:00;2.199;0
30-8-2017 00:00;2.42;0
31-8-2017 00:00;4.055;0
1-9-2017 00:00;3.343;0
2-9-2017 00:00;2.266;0
3-9-2017 00:00;1.884;0
4-9-2017 00:00;1.071;0
5-9-2017 00:00;2.132;0
6-9-2017 00:00;1.808;0
7-9-2017 00:00;3.037;0
8-9-2017 00:00;2.279;0
9-9-2017 00:00;5.381;0
10-9-2017 00:00;3.405;0
11-9-2017 00:00;2.589;0
12-9-2017 00:00;1.829;0
13-9-2017 00:00;2.815;0
14-9-2017 00:00;9.238;0
15-9-2017 00:00;12.521;0
16-9-2017 00:00;7.902;0
17-9-2017 00:00;3.526;0
18-9-2017 00:00;1.974;0
19-9-2017 00:00;2.125;0
20-9-2017 00:00;1.362;0
21-9-2017 00:00;1.05;0
22-9-2017 00:00;0.702;0
23-9-2017 00:00;1.043;0
24-9-2017 00:00;0.919;0
25-9-2017 00:00;0.987;0
26-9-2017 00:00;0.729;0
27-9-2017 00:00;0.927;0
28-9-2017 00:00;0.896;0
29-9-2017 00:00;1.922;0
30-9-2017 00:00;1.43;0
1-10-2017 00:00;1.212;0
2-10-2017 00:00;0.749;0
3-10-2017 00:00;-0.027;0
4-10-2017 00:00;1.205;0
5-10-2017 00:00;0.046;0
6-10-2017 00:00;-0.109;0
7-10-2017 00:00;1.615;0
8-10-2017 00:00;1.141;0
9-10-2017 00:00;1.141;0
10-10-2017 00:00;1.141;0
11-10-2017 00:00;1.141;0
12-10-2017 00:00;1.141;0
13-10-2017 00:00;1.141;0
14-10-2017 00:00;1.141;0
15-10-2017 00:00;1.141;0
16-10-2017 00:00;1.141;0
17-10-2017 00:00;1.141;0
18-10-2017 00:00;1.141;0
19-10-2017 00:00;1.141;0
20-10-2017 00:00;1.141;0
21-10-2017 00:00;1.141;0
22-10-2017 00:00;1.141;0
23-10-2017 00:00;1.141;0
24-10-2017 00:00;1.141;0
25-10-2017 00:00;1.141;0
26-10-2017 00:00;0.667;0
27-10-2017 00:00;-0.24;0
28-10-2017 00:00;0.686;0
29-10-2017 00:00;-0.939;0
30-10-2017 00:00;0.131;0
31-10-2017 00:00;0.519;0
1-11-2017 00:00;0.767;0
2-11-2017 00:00;0.48;0
3-11-2017 00:00;0.255;0
4-11-2017 00:00;0.955;0
5-11-2017 00:00;1.256;0
6-11-2017 00:00;1.008;0
7-11-2017 00:00;1.424;0
8-11-2017 00:00;1.012;0
9-11-2017 00:00;0.089;0
10-11-2017 00:00;-0.449;0
11-11-2017 00:00;0.904;0
12-11-2017 00:00;1.401;0
13-11-2017 00:00;2.504;0
14-11-2017 00:00;2.53;0
15-11-2017 00:00;1.468;0
16-11-2017 00:00;1.054;0
17-11-2017 00:00;1.613;0
18-11-2017 00:00;1.42;0
19-11-2017 00:00;0.665;0
20-11-2017 00:00;1.828;0
21-11-2017 00:00;1.715;0
22-11-2017 00:00;2.429;0
23-11-2017 00:00;1.576;0
24-11-2017 00:00;2.129;0
25-11-2017 00:00;2.294;0
26-11-2017 00:00;2.834;0
27-11-2017 00:00;4.838;0
28-11-2017 00:00;8.48;0
29-11-2017 00:00;4.628;0
30-11-2017 00:00;4.048;0
1-12-2017 00:00;4.675;0
2-12-2017 00:00;4.274;0
3-12-2017 00:00;3.511;0
4-12-2017 00:00;2.498;0
5-12-2017 00:00;1.977;0
6-12-2017 00:00;1.739;0
7-12-2017 00:00;2.825;0
8-12-2017 00:00;3.026;0
9-12-2017 00:00;2.494;0
10-12-2017 00:00;4.611;0
11-12-2017 00:00;7.892;0
12-12-2017 00:00;3.982;0
13-12-2017 00:00;8.189;0
14-12-2017 00:00;16.862;0
15-12-2017 00:00;11.193;0
16-12-2017 00:00;6.828;0
17-12-2017 00:00;6.502;0
18-12-2017 00:00;6.08;0
19-12-2017 00:00;4.849;0
20-12-2017 00:00;2.52;0
21-12-2017 00:00;1.551;0
22-12-2017 00:00;1.052;0
23-12-2017 00:00;1.789;0
24-12-2017 00:00;1.953;0
25-12-2017 00:00;1.552;0
26-12-2017 00:00;1.201;0
27-12-2017 00:00;1.562;0
28-12-2017 00:00;3.346;0
29-12-2017 00:00;3.875;0
30-12-2017 00:00;3.946;0
31-12-2017 00:00;10.541;0
1-1-2018 00:00;14.113;0
