Tijdstip;Q [m3/s];kg CL / s
3-6-2017 00:00;1.05315;0
4-6-2017 00:00;1.73145;0
5-6-2017 00:00;2.4192;0
6-6-2017 00:00;1.9803;0
7-6-2017 00:00;2.85495;0
8-6-2017 00:00;2.86755;0
9-6-2017 00:00;2.4045;0
10-6-2017 00:00;2.80875;0
11-6-2017 00:00;2.35305;0
12-6-2017 00:00;1.2264;0
13-6-2017 00:00;1.53825;0
14-6-2017 00:00;1.10565;0
15-6-2017 00:00;-1.463;0
16-6-2017 00:00;-0.404;0
17-6-2017 00:00;0.36015;0
18-6-2017 00:00;1.76715;0
19-6-2017 00:00;-0.612;0
20-6-2017 00:00;-0.159;0
21-6-2017 00:00;0.02121;0
22-6-2017 00:00;-1.96;0
23-6-2017 00:00;3.16029;0
24-6-2017 00:00;5.57621;0
25-6-2017 00:00;6.29937;0
26-6-2017 00:00;4.27836;0
27-6-2017 00:00;1.84325;0
28-6-2017 00:00;2.91284;0
29-6-2017 00:00;2.54823;0
30-6-2017 00:00;2.04727;0
1-7-2017 00:00;3.89456;0
2-7-2017 00:00;2.92193;0
3-7-2017 00:00;0.49793;0
4-7-2017 00:00;1.61499;0
5-7-2017 00:00;0.28583;0
6-7-2017 00:00;2.90173;0
7-7-2017 00:00;3.09666;0
8-7-2017 00:00;2.51187;0
9-7-2017 00:00;3.31987;0
10-7-2017 00:00;1.78164;0
11-7-2017 00:00;3.25018;0
12-7-2017 00:00;8.91426;0
13-7-2017 00:00;3.43501;0
14-7-2017 00:00;3.5047;0
15-7-2017 00:00;3.31987;0
16-7-2017 00:00;2.16443;0
17-7-2017 00:00;1.3231;0
18-7-2017 00:00;3.03101;0
19-7-2017 00:00;1.68973;0
20-7-2017 00:00;3.43299;0
21-7-2017 00:00;3.97031;0
22-7-2017 00:00;3.02697;0
23-7-2017 00:00;2.70579;0
24-7-2017 00:00;4.44198;0
25-7-2017 00:00;1.35542;0
26-7-2017 00:00;2.23513;0
27-7-2017 00:00;1.40693;0
28-7-2017 00:00;1.00899;0
29-7-2017 00:00;3.03101;0
30-7-2017 00:00;2.06343;0
31-7-2017 00:00;2.42299;0
1-8-2017 00:00;1.49177;0
2-8-2017 00:00;1.59984;0
3-8-2017 00:00;0.87769;0
4-8-2017 00:00;3.6966;0
5-8-2017 00:00;4.06525;0
6-8-2017 00:00;4.82477;0
7-8-2017 00:00;3.61479;0
8-8-2017 00:00;1.80487;0
9-8-2017 00:00;1.98162;0
10-8-2017 00:00;3.21685;0
11-8-2017 00:00;2.74215;0
12-8-2017 00:00;2.0503;0
13-8-2017 00:00;2.59671;0
14-8-2017 00:00;2.21392;0
15-8-2017 00:00;1.92001;0
16-8-2017 00:00;1.73922;0
17-8-2017 00:00;2.81487;0
18-8-2017 00:00;2.81588;0
19-8-2017 00:00;3.58449;0
20-8-2017 00:00;2.9391;0
21-8-2017 00:00;2.95223;0
22-8-2017 00:00;1.82709;0
23-8-2017 00:00;1.41198;0
24-8-2017 00:00;2.37653;0
25-8-2017 00:00;2.64418;0
26-8-2017 00:00;1.62105;0
27-8-2017 00:00;2.93405;0
28-8-2017 00:00;1.2726;0
29-8-2017 00:00;2.22099;0
30-8-2017 00:00;2.4442;0
31-8-2017 00:00;4.09555;0
1-9-2017 00:00;3.37643;0
2-9-2017 00:00;2.28866;0
3-9-2017 00:00;1.90284;0
4-9-2017 00:00;1.08171;0
5-9-2017 00:00;2.15332;0
6-9-2017 00:00;1.82608;0
7-9-2017 00:00;3.06737;0
8-9-2017 00:00;2.30179;0
9-9-2017 00:00;5.43481;0
10-9-2017 00:00;3.43905;0
11-9-2017 00:00;2.61489;0
12-9-2017 00:00;1.84729;0
13-9-2017 00:00;2.84315;0
14-9-2017 00:00;9.33038;0
15-9-2017 00:00;12.64621;0
16-9-2017 00:00;7.98102;0
17-9-2017 00:00;3.56126;0
18-9-2017 00:00;1.99374;0
19-9-2017 00:00;2.14625;0
20-9-2017 00:00;1.37562;0
21-9-2017 00:00;1.1235;0
22-9-2017 00:00;0.75114;0
23-9-2017 00:00;1.11601;0
