Tijdstip;Q [m3/s];kg CL / s
5-3-2018 00:00;10.8407;0
6-3-2018 00:00;9.5446;0
7-3-2018 00:00;8.8634;0
8-3-2018 00:00;13.7488;0
9-3-2018 00:00;18.343;0
10-3-2018 00:00;18.6446;0
11-3-2018 00:00;33.7168;0
12-3-2018 00:00;33.0837;0
13-3-2018 00:00;47.3187;0
14-3-2018 00:00;47.7178;0
15-3-2018 00:00;31.8773;0
16-3-2018 00:00;42.5828;0
17-3-2018 00:00;38.519;0
18-3-2018 00:00;21.3538;0
19-3-2018 00:00;19.331;0
20-3-2018 00:00;10.4208;0
21-3-2018 00:00;11.17648;0
22-3-2018 00:00;14.33712;0
23-3-2018 00:00;15.8648;0
24-3-2018 00:00;12.5552;0
25-3-2018 00:00;12.80272;0
26-3-2018 00:00;10.43504;0
27-3-2018 00:00;9.82464;0
28-3-2018 00:00;12.64256;0
29-3-2018 00:00;20.57888;0
30-3-2018 00:00;16.62976;0
31-3-2018 00:00;19.34464;0
1-4-2018 00:00;42.97904;0
2-4-2018 00:00;31.95376;0
3-4-2018 00:00;24.28512;0
4-4-2018 00:00;24.47664;0
5-4-2018 00:00;27.63392;0
6-4-2018 00:00;21.1928;0
7-4-2018 00:00;17.06448;0
8-4-2018 00:00;16.74416;0
9-4-2018 00:00;14.47168;0
10-4-2018 00:00;13.31696;0
11-4-2018 00:00;34.89824;0
12-4-2018 00:00;24.57856;0
13-4-2018 00:00;19.776;0
14-4-2018 00:00;17.67376;0
15-4-2018 00:00;25.47792;0
16-4-2018 00:00;22.53456;0
17-4-2018 00:00;15.08096;0
18-4-2018 00:00;11.97744;0
19-4-2018 00:00;9.63104;0
20-4-2018 00:00;11.48464;0
21-4-2018 00:00;9.71504;0
22-4-2018 00:00;9.39808;0
23-4-2018 00:00;9.11472;0
24-4-2018 00:00;8.65888;0
25-4-2018 00:00;8.24;0
26-4-2018 00:00;11.0792;0
27-4-2018 00:00;8.85936;0
28-4-2018 00:00;7.20288;0
29-4-2018 00:00;11.84752;0
30-4-2018 00:00;62.39312;0
1-5-2018 00:00;88.03552;0
2-5-2018 00:00;60.90016;0
3-5-2018 00:00;35.04496;0
4-5-2018 00:00;20.01344;0
5-5-2018 00:00;14.92528;0
6-5-2018 00:00;12.08384;0
7-5-2018 00:00;10.04544;0
8-5-2018 00:00;9.58624;0
9-5-2018 00:00;9.248;0
10-5-2018 00:00;11.64368;0
11-5-2018 00:00;7.82896;0
12-5-2018 00:00;5.64384;0
13-5-2018 00:00;7.68896;0
14-5-2018 00:00;7.6072;0
15-5-2018 00:00;4.95392;0
16-5-2018 00:00;6.8232;0
17-5-2018 00:00;5.44336;0
18-5-2018 00:00;4.992;0
19-5-2018 00:00;5.23616;0
20-5-2018 00:00;5.31456;0
21-5-2018 00:00;3.79136;0
22-5-2018 00:00;5.58336;0
23-5-2018 00:00;5.98208;0
24-5-2018 00:00;6.69664;0
25-5-2018 00:00;8.13248;0
26-5-2018 00:00;9.04976;0
27-5-2018 00:00;8.83696;0
28-5-2018 00:00;9.45184;0
29-5-2018 00:00;12.52848;0
30-5-2018 00:00;29.99376;0
31-5-2018 00:00;18.4824;0
1-6-2018 00:00;14.29136;0
2-6-2018 00:00;12.06704;0
3-6-2018 00:00;9.31408;0
4-6-2018 00:00;10.49008;0
5-6-2018 00:00;10.22128;0
6-6-2018 00:00;9.45856;0
7-6-2018 00:00;9.45856;0
8-6-2018 00:00;10.87984;0
9-6-2018 00:00;10.85296;0
10-6-2018 00:00;9.2928;0
11-6-2018 00:00;8.8728;0
12-6-2018 00:00;10.83616;0
13-6-2018 00:00;11.86768;0
14-6-2018 00:00;10.44976;0
15-6-2018 00:00;11.40288;0
16-6-2018 00:00;12.00432;0
17-6-2018 00:00;12.2664;0
18-6-2018 00:00;12.10512;0
19-6-2018 00:00;12.6696;0
20-6-2018 00:00;10.75888;0
21-6-2018 00:00;8.88099;0
22-6-2018 00:00;10.30164;0
23-6-2018 00:00;9.36994;0
24-6-2018 00:00;8.92565;0
25-6-2018 00:00;7.68518;0
26-6-2018 00:00;6.27223;0
27-6-2018 00:00;5.53996;0
28-6-2018 00:00;3.57646;0
29-6-2018 00:00;5.83564;0
30-6-2018 00:00;5.83179;0
1-7-2018 00:00;3.65215;0
2-7-2018 00:00;4.07488;0
3-7-2018 00:00;4.19269;0
4-7-2018 00:00;3.80461;0
5-7-2018 00:00;4.24351;0
6-7-2018 00:00;4.9727;0
7-7-2018 00:00;4.15111;0
8-7-2018 00:00;4.24505;0
9-7-2018 00:00;3.66678;0
10-7-2018 00:00;3.17244;0
11-7-2018 00:00;2.24722;0
12-7-2018 00:00;1.322;0
13-7-2018 00:00;1.257;0
14-7-2018 00:00;1.389;0
15-7-2018 00:00;1.44;0
16-7-2018 00:00;1.424;0
17-7-2018 00:00;1.31;0
18-7-2018 00:00;1.313;0
19-7-2018 00:00;1.50693;0
20-7-2018 00:00;1.346;0
21-7-2018 00:00;2.25229;0
22-7-2018 00:00;2.11446;0
23-7-2018 00:00;0.901;0
24-7-2018 00:00;1.087;0
25-7-2018 00:00;1.402;0
26-7-2018 00:00;2.50639;0
27-7-2018 00:00;6.22087;0
28-7-2018 00:00;7.5907;0
29-7-2018 00:00;8.15126;0
30-7-2018 00:00;4.60002;0
31-7-2018 00:00;3.88161;0
1-8-2018 00:00;4.64699;0
2-8-2018 00:00;3.36725;0
3-8-2018 00:00;3.48198;0
4-8-2018 00:00;4.16266;0
5-8-2018 00:00;4.87414;0
6-8-2018 00:00;5.17059;0
7-8-2018 00:00;5.12978;0
8-8-2018 00:00;7.09559;0
9-8-2018 00:00;7.96954;0
10-8-2018 00:00;9.8237;0
11-8-2018 00:00;11.15426;0
12-8-2018 00:00;8.63251;0
13-8-2018 00:00;7.96107;0
14-8-2018 00:00;9.54419;0
15-8-2018 00:00;8.47774;0
16-8-2018 00:00;6.76064;0
17-8-2018 00:00;8.92973;0
18-8-2018 00:00;8.37841;0
19-8-2018 00:00;8.26753;0
20-8-2018 00:00;8.2606;0
21-8-2018 00:00;6.70366;0
22-8-2018 00:00;5.46165;0
23-8-2018 00:00;6.46573;0
24-8-2018 00:00;7.968;0
25-8-2018 00:00;10.02852;0
26-8-2018 00:00;11.5023;0
27-8-2018 00:00;8.25367;0
28-8-2018 00:00;7.90255;0
29-8-2018 00:00;6.52656;0
30-8-2018 00:00;8.08889;0
31-8-2018 00:00;6.84688;0
1-9-2018 00:00;5.53326;0
2-9-2018 00:00;6.09305;0
3-9-2018 00:00;5.53557;0
4-9-2018 00:00;6.20008;0
5-9-2018 00:00;7.73469;0
6-9-2018 00:00;7.35431;0
7-9-2018 00:00;7.57299;0
8-9-2018 00:00;7.05093;0
9-9-2018 00:00;5.06202;0
10-9-2018 00:00;4.18807;0
11-9-2018 00:00;4.07026;0
12-9-2018 00:00;5.02198;0
13-9-2018 00:00;6.96007;0
14-9-2018 00:00;5.25606;0
15-9-2018 00:00;7.46134;0
16-9-2018 00:00;5.13132;0
17-9-2018 00:00;5.119;0
18-9-2018 00:00;3.964;0
19-9-2018 00:00;5.39158;0
20-9-2018 00:00;6.1508;0
21-9-2018 00:00;8.8619;0
22-9-2018 00:00;18.101;0
23-9-2018 00:00;14.5533;0
24-9-2018 00:00;16.034;0
25-9-2018 00:00;12.2159;0
26-9-2018 00:00;9.9045;0
27-9-2018 00:00;9.9279;0
28-9-2018 00:00;11.3072;0
29-9-2018 00:00;11.6608;0
30-9-2018 00:00;12.4811;0
1-10-2018 00:00;12.5008;0
2-10-2018 00:00;12.1329;0
3-10-2018 00:00;12.467;0
4-10-2018 00:00;9.6993;0
5-10-2018 00:00;8.6034;0
6-10-2018 00:00;9.7669;0
7-10-2018 00:00;9.9112;0
8-10-2018 00:00;7.1487;0
9-10-2018 00:00;7.2657;0
10-10-2018 00:00;6.669;0
11-10-2018 00:00;8.996;0
12-10-2018 00:00;5.1155;0
13-10-2018 00:00;5.8565;0
14-10-2018 00:00;7.7597;0
15-10-2018 00:00;3.2045;0
16-10-2018 00:00;4.1834;0
17-10-2018 00:00;3.5711;0
18-10-2018 00:00;4.5396;0
19-10-2018 00:00;2.2139;0
20-10-2018 00:00;5.4873;0
21-10-2018 00:00;5.0128;0
22-10-2018 00:00;5.824;0
23-10-2018 00:00;6.63;0
24-10-2018 00:00;12.2837;0
25-10-2018 00:00;8.6619;0
26-10-2018 00:00;9.4042;0
27-10-2018 00:00;14.833;0
28-10-2018 00:00;8.4916;0
29-10-2018 00:00;7.8403;0
30-10-2018 00:00;11.6155;0
31-10-2018 00:00;19.6248;0
1-11-2018 00:00;10.4273;0
2-11-2018 00:00;10.3636;0
3-11-2018 00:00;7.4568;0
4-11-2018 00:00;4.966;0
5-11-2018 00:00;6.4259;0
6-11-2018 00:00;7.9781;0
7-11-2018 00:00;5.4145;0
8-11-2018 00:00;5.8955;0
9-11-2018 00:00;4.8152;0
10-11-2018 00:00;1.8863;0
11-11-2018 00:00;4.6904;0
12-11-2018 00:00;6.4233;0
13-11-2018 00:00;4.5877;0
14-11-2018 00:00;2.9081;0
15-11-2018 00:00;2.7365;0
16-11-2018 00:00;6.708;0
17-11-2018 00:00;7.1773;0
18-11-2018 00:00;5.1051;0
19-11-2018 00:00;5.8214;0
20-11-2018 00:00;3.666;0
21-11-2018 00:00;2.1723;0
22-11-2018 00:00;3.6179;0
23-11-2018 00:00;-1.854;0
24-11-2018 00:00;1.5548;0
25-11-2018 00:00;2.1463;0
26-11-2018 00:00;2.1905;0
27-11-2018 00:00;1.365;0
28-11-2018 00:00;0.7722;0
29-11-2018 00:00;5.2416;0
30-11-2018 00:00;3.5633;0
1-12-2018 00:00;-0.844;0
2-12-2018 00:00;7.6986;0
3-12-2018 00:00;11.0656;0
4-12-2018 00:00;7.9014;0
5-12-2018 00:00;3.5932;0
6-12-2018 00:00;5.9371;0
7-12-2018 00:00;9.6889;0
8-12-2018 00:00;15.1073;0
9-12-2018 00:00;24.3204;0
10-12-2018 00:00;20.8832;0
11-12-2018 00:00;13.4667;0
12-12-2018 00:00;10.5742;0
13-12-2018 00:00;9.6824;0
14-12-2018 00:00;8.6099;0
15-12-2018 00:00;5.5692;0
16-12-2018 00:00;4.9829;0
17-12-2018 00:00;7.5257;0
18-12-2018 00:00;7.2046;0
19-12-2018 00:00;6.5156;0
20-12-2018 00:00;6.6937;0
21-12-2018 00:00;18.837;0
22-12-2018 00:00;34.2953;0
23-12-2018 00:00;24.5999;0
24-12-2018 00:00;26.0208;0
25-12-2018 00:00;16.1174;0
26-12-2018 00:00;13.546;0
27-12-2018 00:00;9.9801;0
28-12-2018 00:00;10.3233;0
29-12-2018 00:00;7.3905;0
30-12-2018 00:00;9.2183;0
31-12-2018 00:00;9.1104;0
1-1-2019 00:00;9.1039;0
