Tijdstip;Q [m3/s];kg CL / s
19-10-2017 00:00;3.62432;0
20-10-2017 00:00;3.17184;0
21-10-2017 00:00;4.73648;0
22-10-2017 00:00;7.46368;0
23-10-2017 00:00;11.18544;0
24-10-2017 00:00;8.9432;0
25-10-2017 00:00;-2.684;0
26-10-2017 00:00;5.7512;0
27-10-2017 00:00;5.51264;0
28-10-2017 00:00;4.4128;0
29-10-2017 00:00;10.66352;0
30-10-2017 00:00;5.2472;0
31-10-2017 00:00;4.27952;0
1-11-2017 00:00;3.93792;0
2-11-2017 00:00;4.28512;0
3-11-2017 00:00;3.05312;0
4-11-2017 00:00;3.48656;0
5-11-2017 00:00;8.21072;0
6-11-2017 00:00;7.73696;0
7-11-2017 00:00;6.42656;0
8-11-2017 00:00;5.82512;0
9-11-2017 00:00;4.92016;0
10-11-2017 00:00;6.01776;0
11-11-2017 00:00;6.888;0
12-11-2017 00:00;8.81328;0
13-11-2017 00:00;12.6952;0
14-11-2017 00:00;10.17072;0
15-11-2017 00:00;8.28464;0
16-11-2017 00:00;6.30224;0
17-11-2017 00:00;6.72672;0
18-11-2017 00:00;7.74032;0
19-11-2017 00:00;9.44048;0
20-11-2017 00:00;6.84544;0
21-11-2017 00:00;13.0928;0
22-11-2017 00:00;12.32;0
23-11-2017 00:00;9.81792;0
24-11-2017 00:00;11.33776;0
25-11-2017 00:00;10.67808;0
26-11-2017 00:00;12.54288;0
27-11-2017 00:00;18.67488;0
28-11-2017 00:00;37.12016;0
29-11-2017 00:00;24.46864;0
30-11-2017 00:00;18.58528;0
1-12-2017 00:00;20.4008;0
2-12-2017 00:00;17.556;0
3-12-2017 00:00;13.42544;0
4-12-2017 00:00;11.51248;0
5-12-2017 00:00;10.10576;0
6-12-2017 00:00;9.93216;0
7-12-2017 00:00;11.52032;0
8-12-2017 00:00;17.52128;0
9-12-2017 00:00;17.41152;0
10-12-2017 00:00;19.81728;0
11-12-2017 00:00;47.67616;0
12-12-2017 00:00;32.05776;0
13-12-2017 00:00;46.31872;0
14-12-2017 00:00;98.05824;0
15-12-2017 00:00;73.35552;0
16-12-2017 00:00;42.08288;0
17-12-2017 00:00;40.16992;0
18-12-2017 00:00;43.4392;0
19-12-2017 00:00;32.06;0
20-12-2017 00:00;22.6016;0
21-12-2017 00:00;0;0
22-12-2017 00:00;0;0
23-12-2017 00:00;0;0
24-12-2017 00:00;0;0
25-12-2017 00:00;0;0
26-12-2017 00:00;0;0
27-12-2017 00:00;0;0
28-12-2017 00:00;0;0
29-12-2017 00:00;0;0
30-12-2017 00:00;0;0
31-12-2017 00:00;0;0
1-1-2018 00:00;0;0
