Tijdstip;Waterstand streefwaarde;Waterstand werkelijk;Volkeraksluizen;Dintel;Vliet;Krammersluizen;Krammersluizen (na correctie);Bergse diepsluis;Kreekraksluizen;Bathse spuisluis (voor correctie);Bathse spuisluis;Watervraag Hollandse Delta;Watervraag Brabantse Delta;Watervraag Scheldestromen;Neerslag;Verdamping;Kwel
;m NAP;m NAP;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;mm/d;mm/d;mm/d
2019-03-15 00:00;0.06;0.1;15.0;12.059;1.585;9.715616199971512;9.715616199971512;1;2;37.697365281509974;37.697365281509974;0.5;0.9;3;0.0;2.0;0
2019-03-16 00:00;0.06;0.06;15.0;10.238;1.576;10.255624489995038;10.255624489995038;1;2;7.781060695190147;7.781060695190147;0.5;0.9;3;0.0;2.0;0
2019-03-17 00:00;0.06;0.06;15.0;10.83;0.39;8.791302161459381;8.791302161459381;1;2;8.720248764466541;8.720248764466541;0.5;0.9;3;0.0;1.9;0
2019-03-18 00:00;0.06;0.060000000000000005;15.0;23.255;1.904;10.126196020399178;10.126196020399178;1;2;21.530952127748968;21.530952127748968;0.5;0.9;3;0.0;1.6;0
2019-03-19 00:00;0.06;0.060000000000000005;15.0;30.654;3.12;9.778520911063788;9.778520911063788;1;2;30.14929853338065;30.14929853338065;0.5;0.9;3;0.0;2.1;0
2019-03-20 00:00;0.06;0.06;15.0;26.01;2.87;8.020102260555557;8.020102260555557;1;2;27.358045887592592;27.358045887592592;0.5;0.9;3;0.0;1.6;0
2019-03-21 00:00;0.06;0.060000000000000005;15.0;30.221;3.997;9.235834882492878;9.235834882492878;1;2;31.273716043433055;31.273716043433055;0.5;0.9;3;0.0;1.9;0
2019-03-22 00:00;0.06;0.06;15.0;19.927;3.355;9.98559849069231;9.98559849069231;1;2;19.31248947227065;19.31248947227065;0.5;0.9;3;0.0;2.3;0
2019-03-23 00:00;0.06;0.06;15.0;17.443;3.478;8.810349089481482;8.810349089481482;1;2;18.05787313274074;18.05787313274074;0.5;0.9;3;0.0;2.4;0
2019-03-24 00:00;0.06;0.06;15.0;10.492;2.68;9.89358964827778;9.89358964827778;1;2;9.363364055425924;9.363364055425924;0.5;0.9;3;0.0;2.2;0
2019-03-25 00:00;0.06;0.05999999999999999;15.0;13.432;2.774;10.428551591703702;10.428551591703702;1;2;11.931267852740742;11.931267852740742;0.5;0.9;3;0.0;2.1;0
2019-03-26 00:00;0.06;0.06;15.0;10.175;2.144;10.286209145370371;10.286209145370371;1;2;8.048878817592596;8.048878817592596;0.5;0.9;3;0.0;2.3;0
2019-03-27 00:00;0.06;0.06;15.0;6.956;1.313;10.090963031777775;10.090963031777775;1;2;4.331856412666669;4.331856412666669;0.5;0.9;3;0.0;2.1;0
2019-03-28 00:00;0.06;0.060000000000000005;15.0;6.73;0.591;9.344956036074072;9.344956036074072;1;2;3.923266186148157;3.923266186148157;0.5;0.9;3;0.0;2.4;0
2019-03-29 00:00;0.06;0.06;15.0;7.555;0.364;9.13755316851235;9.13755316851235;1;2;5.761655164820984;5.761655164820984;0.5;0.9;3;0.0;0.9;0
2019-03-30 00:00;0.06;0.060000000000000005;15.0;6.764;0.794;7.999157722820989;7.999157722820989;1;2;5.85039320310494;5.85039320310494;0.5;0.9;3;0.0;1.9;0
2019-03-31 00:00;0.06;0.06;15.0;6.759;1.099;8.92905613111111;8.92905613111111;1;2;5.013897572592595;5.013897572592595;0.5;0.9;3;0.0;2.2;0
2019-04-01 00:00;0.06;0.06;15.0;6.4;0.768;7.964225865148148;7.964225865148148;1;2;14.24127413485185;14.24127413485185;0.5;0.9;3;11.7;0.9;0
2019-04-02 00:00;0.06;0.05999999999999999;15.0;7.663;0.622;6.195519675925926;6.195519675925926;1;2;11.514422453703698;11.514422453703698;0.5;0.9;3;4.05;1.4;0
2019-04-03 00:00;0.06;0.06;15.0;4.739;0.578;8.797028264062678;8.797028264062678;1;2;3.396881458159542;3.396881458159542;0.5;0.9;3;0.6500000000000001;1.7;0
2019-04-04 00:00;0.06;0.06;15.0;4.952;0.549;9.784882706122508;9.784882706122508;1;2;2.6963256272108227;2.6963256272108227;0.5;0.9;3;0.0;0.9;0
2019-04-05 00:00;0.06;0.060000000000000005;15.0;4.776;-0.678;9.040609272929627;9.040609272929627;1;2;1.0734786900333393;1.0734786900333393;0.5;0.9;3;0.0;2.3;0
2019-04-06 00:00;0.06;0.06;15.0;5.439;0.324;9.332151442093762;9.332151442093762;1;2;2.8601309653136466;2.8601309653136466;0.5;0.9;3;0.0;1.7;0
2019-04-07 00:00;0.06;0.06;15.0;4.44;0.072;10.318279907402534;10.318279907402534;1;2;0.0032108333382083742;0.0032108333382083742;0.5;0.9;3;0.0;2.6;0
2019-04-08 00:00;0.06;0.060000000000000005;15.0;4.883;0.64;8.782634358580248;8.782634358580248;1;2;2.6187221229012376;2.6187221229012376;0.5;0.9;3;0.0;2.5;0
2019-04-09 00:00;0.06;0.06;15.0;5.238;1.544;10.065693049021606;10.065693049021606;1;2;3.0078578769043194;3.0078578769043194;0.5;0.9;3;0.0;1.9;0
2019-04-10 00:00;0.06;0.06;15.0;4.289;-0.946;9.947924126657409;9.947924126657409;1;2;0.5818814288981449;0.5818814288981449;0.5;0.9;3;1.2000000000000002;1.8;0
2019-04-11 00:00;0.06;0.06;15.0;4.891;0.183;8.589814244185185;8.589814244185185;1;2;3.3266626076666648;3.3266626076666648;0.5;0.9;3;0.0;1.1;0
2019-04-12 00:00;0.06;0.060000000000000005;15.0;4.072;0.409;8.29440942977778;8.29440942977778;1;2;1.9960813109629636;1.9960813109629636;0.5;0.9;3;0.0;2.6;0
2019-04-13 00:00;0.06;0.060000000000000005;15.0;5.472;-0.981;9.300452048111111;9.300452048111111;1;2;0.6557099889259311;0.6557099889259311;0.5;0.9;3;0.0;3.1;0
2019-04-14 00:00;0.06;0.060000000000000005;15.0;3.128;0.253;11.31873779906173;9.0;1;2;-2.6103072435061674;0;0.5;0.9;3;0.0;3.3;0
2019-04-15 00:00;0.02;0.0595766117647059;15.0;4.831;-0.256;8.172903069571486;8.172903069571486;1;2;28.708791374872966;28.708791374872966;0.5;0.9;3;0.0;3.7;0
2019-04-16 00:00;0.02;0.019999999999999997;15.0;5.274;-0.722;8.945946602366785;8.945946602366785;1;2;0.6580209902258025;0.6580209902258025;0.5;0.9;3;0.0;3.7;0
