Tijdstip;Verdamping_I;Verdamping_II;Verdamping_III;Verdamping_IV;Verdamping_V;Verdamping_VI;Verdamping_VII;Verdamping_VIII;Verdamping_IX
;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s
2018-10-16 00:00;0.2777777777777778;0.14814814814814814;0.12037037037037036;0.25925925925925924;0.032407407407407406;0.032407407407407406;0.1574074074074074;0.046296296296296294;0.027777777777777776
2018-10-17 00:00;0.2604166666666667;0.1388888888888889;0.11284722222222222;0.24305555555555555;0.030381944444444444;0.030381944444444444;0.14756944444444445;0.043402777777777776;0.026041666666666668
2018-10-18 00:00;0.22569444444444448;0.12037037037037039;0.09780092592592594;0.2106481481481482;0.026331018518518524;0.026331018518518524;0.12789351851851855;0.03761574074074075;0.022569444444444448
2018-10-19 00:00;0.20833333333333334;0.1111111111111111;0.09027777777777776;0.19444444444444445;0.024305555555555556;0.024305555555555556;0.11805555555555555;0.03472222222222222;0.020833333333333332
2018-10-20 00:00;0.1909722222222222;0.10185185185185185;0.08275462962962964;0.17824074074074076;0.022280092592592594;0.022280092592592594;0.10821759259259259;0.031828703703703706;0.019097222222222224
2018-10-21 00:00;0.10416666666666667;0.05555555555555555;0.04513888888888888;0.09722222222222222;0.012152777777777778;0.012152777777777778;0.059027777777777776;0.01736111111111111;0.010416666666666666
2018-10-22 00:00;0.1736111111111111;0.09259259259259259;0.07523148148148148;0.16203703703703703;0.02025462962962963;0.02025462962962963;0.09837962962962964;0.028935185185185185;0.017361111111111112
2018-10-23 00:00;0.1909722222222222;0.10185185185185185;0.08275462962962964;0.17824074074074076;0.022280092592592594;0.022280092592592594;0.10821759259259259;0.031828703703703706;0.019097222222222224
2018-10-24 00:00;0.10416666666666667;0.05555555555555555;0.04513888888888888;0.09722222222222222;0.012152777777777778;0.012152777777777778;0.059027777777777776;0.01736111111111111;0.010416666666666666
2018-10-25 00:00;0.12152777777777778;0.06481481481481481;0.052662037037037035;0.11342592592592593;0.014178240740740741;0.014178240740740741;0.06886574074074074;0.02025462962962963;0.012152777777777778
2018-10-26 00:00;0.1736111111111111;0.09259259259259259;0.07523148148148148;0.16203703703703703;0.02025462962962963;0.02025462962962963;0.09837962962962964;0.028935185185185185;0.017361111111111112
2018-10-27 00:00;0.1909722222222222;0.10185185185185185;0.08275462962962964;0.17824074074074076;0.022280092592592594;0.022280092592592594;0.10821759259259259;0.031828703703703706;0.019097222222222224
2018-10-28 00:00;0.1736111111111111;0.09259259259259259;0.07523148148148148;0.16203703703703703;0.02025462962962963;0.02025462962962963;0.09837962962962964;0.028935185185185185;0.017361111111111112
2018-10-29 00:00;0.1388888888888889;0.07407407407407407;0.06018518518518518;0.12962962962962962;0.016203703703703703;0.016203703703703703;0.0787037037037037;0.023148148148148147;0.013888888888888888
2018-10-30 00:00;0.052083333333333336;0.027777777777777776;0.02256944444444444;0.04861111111111111;0.006076388888888889;0.006076388888888889;0.029513888888888888;0.008680555555555554;0.005208333333333333
2018-10-31 00:00;0.08680555555555555;0.046296296296296294;0.03761574074074074;0.08101851851851852;0.010127314814814815;0.010127314814814815;0.04918981481481482;0.014467592592592593;0.008680555555555556
2018-11-01 00:00;0.052083333333333336;0.027777777777777776;0.02256944444444444;0.04861111111111111;0.006076388888888889;0.006076388888888889;0.029513888888888888;0.008680555555555554;0.005208333333333333
2018-11-02 00:00;0.06944444444444445;0.037037037037037035;0.03009259259259259;0.06481481481481481;0.008101851851851851;0.008101851851851851;0.03935185185185185;0.011574074074074073;0.006944444444444444
2018-11-03 00:00;0.12152777777777778;0.06481481481481481;0.052662037037037035;0.11342592592592593;0.014178240740740741;0.014178240740740741;0.06886574074074074;0.02025462962962963;0.012152777777777778
2018-11-04 00:00;0.06944444444444445;0.037037037037037035;0.03009259259259259;0.06481481481481481;0.008101851851851851;0.008101851851851851;0.03935185185185185;0.011574074074074073;0.006944444444444444
2018-11-05 00:00;0.1388888888888889;0.07407407407407407;0.06018518518518518;0.12962962962962962;0.016203703703703703;0.016203703703703703;0.0787037037037037;0.023148148148148147;0.013888888888888888
2018-11-06 00:00;0.1736111111111111;0.09259259259259259;0.07523148148148148;0.16203703703703703;0.02025462962962963;0.02025462962962963;0.09837962962962964;0.028935185185185185;0.017361111111111112
2018-11-07 00:00;0.15625000000000003;0.08333333333333334;0.06770833333333334;0.14583333333333334;0.018229166666666668;0.018229166666666668;0.08854166666666667;0.026041666666666668;0.015625000000000003
