Tijdstip;IN_DEBIET;UIT_DEBIET;ATMOSFEER_DEBIET;WATERSTAND_VERANDERING_DEBIET;BALANS
;m3/s;m3/s;m3/s;m3/s;m3/s
2018-02-23 00:00;93.148;92.25274537037038;-1.000578703703704;-1.433556205841945e-14;-0.1053240740740705
2018-02-24 00:00;88.49199999999999;87.6656111111111;-0.9236111111111112;-4.7785206861398165e-15;-0.09722222222222066
2018-02-25 00:00;53.752;52.78787962962962;-1.0775462962962965;9.557041372279633e-15;-0.11342592592592517
2018-02-26 00:00;43.76;43.10577546296296;-0.7311921296296297;0.0;-0.07696759259259156
2018-02-27 00:00;46.406;45.57961111111111;-0.9236111111111112;4.7785206861398165e-15;-0.0972222222222302
2018-02-28 00:00;68.584;70.64997222222223;2.3090277777777777;-4.7785206861398165e-15;0.24305555555555391
2018-03-01 00:00;87.072;51.81274074074074;-0.9236111111111112;34.43287037037037;-0.09722222222222143
2018-03-02 00:00;72.146;67.63529398148148;2.6553819444444446;6.88657407407407;0.2795138888888937
2018-03-03 00:00;49.458;48.6316111111111;-0.9236111111111112;9.557041372279633e-15;-0.09722222222222078
2018-03-04 00:00;41.578;41.95676157407408;0.4233217592592593;-9.557041372279633e-15;0.044560185185192676
2018-03-05 00:00;44.497;44.08380555555554;-0.4618055555555556;9.557041372279633e-15;-0.04861111111110806
2018-03-06 00:00;51.875;51.77170138888889;-0.11545138888888883;9.557041372279633e-15;-0.012152777777791219
2018-03-07 00:00;49.851;50.6773888888889;0.9236111111111112;-9.557041372279633e-15;0.09722222222222078
2018-03-08 00:00;57.202;57.89065740740741;0.7696759259259262;0.0;0.08101851851851427
2018-03-09 00:00;87.89399999999999;86.99874537037037;-1.000578703703704;9.557041372279633e-15;-0.1053240740740944
2018-03-10 00:00;59.010999999999996;58.3223425925926;-0.7696759259259262;-9.557041372279633e-15;-0.08101851851851892
2018-03-11 00:00;43.522999999999996;48.2747361111111;5.310763888888889;0.0;0.5590277777777821
2018-03-12 00:00;38.013999999999996;37.53193981481481;-0.5387731481481483;-9.557041372279633e-15;-0.05671296296295535
2018-03-13 00:00;33.199;31.890550925925915;-1.4623842592592593;9.557041372279633e-15;-0.15393518518518556
2018-03-14 00:00;29.525000000000002;28.14768518518519;-1.5393518518518523;0.0;-0.1620370370370392
2018-03-15 00:00;28.644;54.812981481481486;-1.5393518518518523;-27.546296296296305;-0.16203703703703454
2018-03-16 00:00;26.814;25.436685185185183;-1.5393518518518523;0.0;-0.16203703703703565
2018-03-17 00:00;26.22;24.911550925925923;-1.4623842592592593;4.7785206861398165e-15;-0.1539351851851879
2018-03-18 00:00;40.15899999999999;39.057148148148144;-1.2314814814814816;0.0;-0.12962962962963398
2018-03-19 00:00;48.773999999999994;47.32781944444444;-1.616319444444445;-4.7785206861398165e-15;-0.17013888888888318
2018-03-20 00:00;43.88;42.77814814814815;-1.2314814814814816;4.7785206861398165e-15;-0.12962962962963165
2018-03-21 00:00;49.218;47.909550925925934;-1.4623842592592593;-4.7785206861398165e-15;-0.15393518518518545
2018-03-22 00:00;38.282;36.69808796296296;-1.7702546296296295;0.0;-0.18634259259259145
2018-03-23 00:00;35.921;34.26822222222222;-1.8472222222222223;0.0;-0.19444444444444375
2018-03-24 00:00;28.172;26.656953703703703;-1.6932870370370368;-4.7785206861398165e-15;-0.17824074074073437
2018-03-25 00:00;31.206000000000003;29.759819444444442;-1.616319444444445;4.7785206861398165e-15;-0.17013888888888917
2018-03-26 00:00;27.319000000000003;25.735087962962965;-1.7702546296296295;0.0;-0.18634259259259145
2018-03-27 00:00;23.269;21.82281944444444;-1.616319444444445;4.7785206861398165e-15;-0.17013888888889273
2018-03-28 00:00;22.321;20.668222222222226;-1.8472222222222223;-4.7785206861398165e-15;-0.19444444444444253
2018-03-29 00:00;22.919;22.299208333333333;-0.6927083333333334;4.7785206861398165e-15;-0.0729166666666703
2018-03-30 00:00;22.558;21.249550925925927;-1.4623842592592593;-4.7785206861398165e-15;-0.1539351851851819
2018-03-31 00:00;22.858;21.342953703703703;-1.6932870370370368;0.0;-0.17824074074073915
2018-04-01 00:00;22.168;29.605499999999996;8.312499999999998;-4.7785206861398165e-15;0.8750000000000066
2018-04-02 00:00;23.285;25.109942129629623;2.0396412037037037;4.7785206861398165e-15;0.2146990740740763
2018-04-03 00:00;20.317;19.593909722222218;-0.8081597222222223;0.0;-0.0850694444444402
2018-04-04 00:00;20.500999999999998;19.88120833333333;-0.6927083333333334;4.7785206861398165e-15;-0.0729166666666703
2018-04-05 00:00;19.098;17.514087962962968;-1.7702546296296295;-4.7785206861398165e-15;-0.18634259259259378
2018-04-06 00:00;20.763;19.592282407407406;-1.3084490740740742;0.0;-0.13773148148147896
2018-04-07 00:00;19.512;17.72149074074074;-2.001157407407408;4.7785206861398165e-15;-0.21064814814815314
2018-04-08 00:00;20.523;18.801356481481484;-1.9241898148148153;-4.7785206861398165e-15;-0.20254629629629506
2018-04-09 00:00;21.782;20.473550925925924;-1.4623842592592593;0.0;-0.15393518518518312
2018-04-10 00:00;18.343;17.929805555555554;-0.4618055555555554;0.0;-0.048611111111108996
2018-04-11 00:00;20.073999999999998;19.31647685185185;-0.8466435185185184;4.7785206861398165e-15;-0.08912037037037435
2018-04-12 00:00;19.480999999999998;17.690490740740742;-2.001157407407408;0.0;-0.21064814814815191
2018-04-13 00:00;19.491;17.356162037037045;-2.3859953703703707;0.0;-0.2511574074074159
2018-04-14 00:00;18.381;16.4;-2.5399305555555554;-0.29156944444443733;-0.2673611111111164
