Tijdstip;I;II;III;IV;V;VI;VII;VIII;IX;X
;m3;m3;m3;m3;m3;m3;m3;m3;m3
2018-06-29 00:00;74229862.31276326;39589259.900140405;32166273.66886408;69281204.82524571;12160150.603155714;12160150.603155714;84563588.64389919;12371643.718793876;5922986.231276327;3450000.0
2018-06-30 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-01 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-02 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-03 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-04 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-05 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-06 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-07 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-08 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-09 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-10 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-11 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-12 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-13 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-14 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-15 00:00;74250000.0;39600000.0;32175000.0;69300000.0;12162500.0;12162500.0;84575000.0;12375000.0;5925000.0;3450000.0
2018-07-16 00:00;74325873.7044286;39640465.97569525;32207878.60525239;69370815.45746669;12171351.932183336;12171351.932183336;84617995.0991762;12387645.617404766;5932587.37044286;3450000.0
2018-07-17 00:00;74353942.6710619;39655436.091233015;32220041.824126825;69397013.15965778;12174626.644957222;12174626.644957222;84633900.84693508;12392323.778510317;5935394.267106189;3450000.0
2018-07-18 00:00;74495831.42736442;39731110.09459436;32281526.951857913;69529442.66554013;12191180.333192516;12191180.333192516;84714304.4755065;12415971.904560737;5949583.142736441;3450000.0
2018-07-19 00:00;74567644.36854088;39769410.32988847;32312645.893034384;69596468.07730483;12199558.509663103;12199558.509663103;84754998.4755065;12427940.728090148;5956764.436854089;3450000.0
2018-07-20 00:00;74547125.7803056;39758467.08282965;32303754.504799087;69577317.39495188;12197164.674368985;12197164.674368985;84743371.27550651;12424520.963384265;5954712.578030559;3450000.0
2018-07-21 00:00;74611492.36854088;39792795.92988847;32331646.69303438;69637392.87730482;12204674.109663103;12204674.109663103;84779845.6755065;12435248.728090147;5961149.2368540885;3450000.0
2018-07-22 00:00;74736318.58702828;39859369.91308175;32385738.054378923;69753897.34789306;12219237.168486632;12219237.168486632;84850580.53264935;12456053.097838046;5973631.858702828;3450000.0
2018-07-23 00:00;74800852.26770055;39893787.87610696;32413702.649336908;69814128.78318718;12226766.097898398;12226766.097898398;84887149.61836363;12466808.711283427;5980085.2267700555;3450000.0
2018-07-24 00:00;74920751.45127971;39957734.10734918;32465658.96222121;69926034.68786107;12240754.335982634;12240754.335982634;84955092.48905851;12486791.90854662;5992075.145127971;3450000.0
2018-07-25 00:00;75145398.53697294;40077545.88638557;32563006.03268827;70135705.30117474;12266963.162646843;12266963.162646843;85082392.50428466;12524233.08949549;6014539.853697293;3450000.0
2018-07-26 00:00;75255338.60419981;40136180.58890657;32610646.728486586;70238316.0305865;12279789.503823312;12279789.503823312;85144691.87571323;12542556.434033303;6025533.860419982;3450000.0
2018-07-27 00:00;75275926.36015184;40147160.72541431;32619568.089399133;70257531.26947506;12282191.408684382;12282191.408684382;85156358.2707527;12545987.726691974;6027592.636015184;3450000.0
2018-07-28 00:00;75319390.77343547;40170341.74583226;32638402.668488707;70298098.05520645;12287262.256900806;12287262.256900806;85180988.10494676;12553231.795572579;6031939.077343548;3450000.0
2018-07-29 00:00;75312639.33636186;40166740.97939299;32635477.045756806;70291796.71393773;12286474.589242216;12286474.589242216;85177162.29060505;12552106.55606031;6031263.933636186;3450000.0
2018-07-30 00:00;75413722.24138847;40220651.86207385;32679279.637935005;70386140.75862923;12298267.594828654;12298267.594828654;85234442.60345347;12568953.706898078;6041372.224138847;3450000.0
2018-07-31 00:00;75566218.23564616;40301983.05901129;32745361.23544667;70528470.35326974;12316058.794158718;12316058.794158718;85320857.00019948;12594369.705941027;6056621.823564616;3450000.0
2018-08-01 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-02 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-03 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-04 00:00;75588969.3324966;40314116.97733152;32755220.044081863;70549704.71033016;12318713.08879127;12318713.08879127;85333749.28841475;12598161.555416102;6058896.933249661;3450000.0
2018-08-05 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-06 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-07 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-08 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-09 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-10 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-11 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-12 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-13 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-14 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-15 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-16 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-17 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-18 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-19 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-20 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-21 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-22 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-23 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-24 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-25 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
2018-08-26 00:00;75600000.0;40320000.0;32760000.0;70560000.0;12320000.0;12320000.0;85340000.0;12600000.0;6060000.0;3450000.0
