Tijdstip;I -> II;II -> III;III -> V;IV -> III;V -> VI;VI -> VII;VII -> VIII;VIII -> IX;IV -> X
;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s;m3/s
2018-02-01 00:00;28.818125000000002;32.074125;6.150000000000001;-26.2288125;4.732031250000001;3.3140625000000012;1.8125000000000007;-0.07031249999999956;26.8850625
2018-02-02 00:00;27.639777777777784;30.508925925925933;6.603703703703705;-24.0255925925926;5.136111111111113;3.6685185185185207;1.9259259259259296;-0.02777777777777371;24.28485185185186
2018-02-03 00:00;26.116194444444442;27.820898148148146;6.992592592592593;-20.79068981481481;5.482465277777778;3.972337962962963;2.0231481481481475;0.00868055555555468;20.709671296296293
2018-02-04 00:00;25.83820833333333;28.20098611111111;6.094444444444443;-22.43379861111111;4.6825520833333325;3.2706597222222213;1.7986111111111103;-0.07552083333333418;23.138659722222222
2018-02-05 00:00;31.071208333333335;34.23331944444445;8.041012018578044;-26.79039770364418;6.7020363241336;5.363060629689155;4.245178685244709;2.4752134074669314;28.078592148088624
2018-02-06 00:00;28.356041666666666;30.397930555555554;6.872222222222222;-23.536993055555556;5.375260416666666;3.878298611111111;1.9930555555555562;-0.002604166666665774;23.561298611111113
2018-02-07 00:00;26.28373611111111;28.520995370370372;6.631481481481479;-21.99859953703704;5.1608506944444414;3.6902199074074042;1.9328703703703674;-0.025173611111114123;22.233553240740743
2018-02-08 00:00;26.65727777777778;28.904759259259258;6.937037037037037;-21.952675925925924;5.432986111111111;3.928935185185185;2.009259259259258;0.0034722222222209526;21.920268518518515
2018-02-09 00:00;26.35936111111111;28.23762037037037;6.881481481481475;-21.36366203703704;5.383506944444438;3.8855324074074007;1.9953703703703638;-0.0017361111111176826;21.379865740740744
2018-02-10 00:00;23.326833333333333;24.462277777777775;7.01111111111111;-17.406027777777776;5.4989583333333325;3.9868055555555553;2.027777777777779;0.010416666666668304;17.30880555555556
2018-02-11 00:00;24.88647222222222;26.09565740740741;7.029629629629629;-19.013365740740742;5.515451388888889;4.001273148148148;2.0324074074074074;0.012152777777777811;18.899939814814815
2018-02-12 00:00;25.523277777777775;27.216759259259256;6.937037037037037;-20.26467592592592;5.432986111111111;3.9289351851851846;2.0092592592592573;0.0034722222222198637;20.23226851851851
2018-02-13 00:00;23.263750000000005;24.73441666666667;7.066666666666666;-17.600041666666673;5.5484374999999995;4.0302083333333325;2.0416666666666674;0.01562500000000114;17.454208333333344
2018-02-14 00:00;23.435749999999995;25.322416666666662;7.066666666666668;-18.18804166666666;5.548437500000001;4.030208333333334;2.0416666666666665;0.01562499999999945;18.042208333333324
2018-02-15 00:00;20.337916666666672;21.048138888888893;6.955555555555555;-14.070013888888894;5.4494791666666655;3.943402777777777;2.0138888888888897;0.005208333333334575;14.021402777777785
2018-02-16 00:00;21.75875;21.83941666666667;7.066666666666668;-14.705041666666666;5.548437500000001;4.030208333333334;2.041666666666667;0.015625000000000094;14.55920833333333
2018-02-17 00:00;23.31438888888889;23.409796296296296;7.085185185185187;-16.249379629629626;5.5649305555555575;4.044675925925928;2.046296296296297;0.01736111111111178;16.087342592592588
2018-02-18 00:00;22.41338888888889;23.637796296296298;7.085185185185178;-16.477379629629638;5.564930555555549;4.044675925925919;2.04629629629629;0.01736111111110508;16.3153425925926
2018-02-19 00:00;22.21002777777778;22.627175925925926;7.103703703703702;-15.440717592592593;5.581423611111109;4.059143518518517;2.0509259259259234;0.01909722222221947;15.26247685185185
2018-02-20 00:00;22.02202777777778;22.294175925925927;7.1037037037037;-15.107717592592596;5.5814236111111075;4.059143518518515;2.0509259259259216;0.019097222222217693;14.929476851851854
2018-02-21 00:00;24.71102777777778;23.974175925925927;7.103703703703698;-16.7877175925926;5.581423611111106;4.059143518518513;2.0509259259259216;0.019097222222218095;16.60947685185186
2018-02-22 00:00;29.34402777777778;30.571175925925928;7.103703703703704;-23.384717592592594;5.581423611111111;4.0591435185185185;2.050925925925925;0.019097222222221245;23.206476851851853
2018-02-23 00:00;81.46730555555555;92.30193518518519;60.042011752701654;-32.16212250655761;58.515680734183135;56.989349715664616;54.9614561971461;52.92384045640536;31.951474358409463
2018-02-24 00:00;77.82566666666666;87.67255555555555;58.53790955499999;-29.04436822277778;57.013603999444435;55.48929844388888;53.47124288833332;51.4365206661111;28.849923778333338
2018-02-25 00:00;47.237944444444445;52.87931481481482;23.150536567777785;-29.623454172962962;21.622180086296304;20.093823604814823;18.056092123333343;16.015582864074084;29.396602321111107
2018-02-26 00:00;39.24206944444444;43.00710648148148;13.515500967592592;-29.42013560648148;11.996259069444443;10.477017171296295;8.483556523148145;6.45606809722222;29.266200421296293
2018-02-27 00:00;41.425666666666665;45.58655555555555;14.483066605276086;-31.013211172501684;12.95876104972053;11.434455494164975;9.41639993860942;7.381677716387197;30.81876672805724
2018-02-28 00:00;60.981833333333334;68.8826111111111;38.627742988335015;-30.480562567220534;37.1885068772239;35.74927076611279;34.144409655001674;32.23121521055723;30.966673678331645
2018-03-01 00:00;65.62411111111112;72.94237037037037;30.39393865964924;-38.69657985886928;27.856901622612202;25.319864585575164;18.382827548538128;14.901346067056647;30.400283562572984
2018-03-02 00:00;62.41184722222223;69.90236574074075;38.27366027094664;-31.135939266090404;36.640992446872566;35.00832462279849;32.463938048724415;30.274412585761453;30.074596673497812
2018-03-03 00:00;44.41566666666666;48.63855555555554;19.315525804260087;-29.232751973517676;17.79122024870453;16.266914693148973;14.248859137593415;12.214136915371194;29.03830752907323
2018-03-04 00:00;38.080486111111114;41.22441203703704;9.69117440572715;-31.574614946124708;8.202314452023446;6.713454498319742;4.8675632946160405;2.8834776464678926;31.66373531649508
2018-03-05 00:00;40.73283333333334;43.837277777777786;13.338804989676161;-30.453333899212733;11.826652211898383;10.314499434120604;8.355471656342823;6.338110545231713;30.35611167699051
2018-03-06 00:00;47.66495833333334;51.33506944444445;22.65764593647804;-28.666138785744188;21.154607742033598;19.651569547589155;17.736812603144713;15.732472325366935;28.641833230188627
2018-03-07 00:00;46.50633333333334;49.67044444444445;19.888608386524616;-29.87211383569761;18.412913942080174;16.93721949763573;15.155275053191287;13.189997275413509;30.066558280142058
2018-03-08 00:00;50.773611111111116;56.96820370370371;31.34429525358995;-25.699139931595237;29.86454988321958;28.38480451284921;26.583184142478842;24.61211932766403;25.861176968632275
2018-03-09 00:00;78.38630555555555;87.04793518518518;57.96706981496632;-28.983064444292932;56.4407387964478;54.914407777929284;52.88651425941077;50.848898518670026;28.77241629614478
2018-03-10 00:00;52.69338888888888;58.244796296296286;29.872319753237367;-28.29724506157744;28.352065123607737;26.831810493978107;24.83343086434848;22.804495679163292;28.135208024540404
2018-03-11 00:00;40.691916666666664;44.85980555555555;19.450308294148144;-25.92859448362963;18.090065238592587;16.72982218303703;15.508641627481474;13.708294405259252;27.046650039185188
2018-03-12 00:00;34.70847222222222;37.3276574074074;13.103257550705464;-24.1717378196649;11.589079309964724;10.074901069223984;8.106035328483244;6.085780698853615;24.058311893738978
2018-03-13 00:00;31.096138888888884;32.19321296296296;7.251851851851854;-24.79842129629629;5.7133680555555575;4.174884259259261;2.0879629629629632;0.03298611111111099;24.490550925925916
2018-03-14 00:00;27.49077777777778;28.492592592592594;7.270370370370368;-21.071759259259263;5.729861111111108;4.189351851851849;2.09259259259259;0.034722222222219525;20.74768518518519
2018-03-15 00:00;33.65622222222222;38.25974074074074;37.560328244472935;-3.5582087925641037;36.83000417039886;36.09968009632478;37.93810602225071;37.03764305928774;9.715616199971512
2018-03-16 00:00;24.890777777777778;25.78159259259259;15.051431065560516;-10.579698564069112;13.510921806301257;11.970412547041997;9.873653287782737;7.815782917412367;10.255624489995038
2018-03-17 00:00;25.500138888888888;25.21421296296296;15.972100616318395;-9.099172531829753;14.433616820022099;12.895133023725803;10.808211727429507;8.753234875577656;8.791302161459381
2018-03-18 00:00;37.97722222222222;39.233074074074075;28.727248424045268;-10.385455279658437;27.19484101663786;25.66243360923045;23.605026201823044;21.558729905526747;10.126196020399178
2018-03-19 00:00;45.28941666666666;47.714972222222215;37.438187422269536;-10.118798688841565;35.895652700047314;34.35311797782509;32.24652075560287;30.185756866713984;9.778520911063788
2018-03-20 00:00;40.73222222222223;42.95407407407408;34.554342183888885;-8.279361519814818;33.02193477648148;31.48952736907407;29.432119961666665;27.385823665370367;8.020102260555557
2018-03-21 00:00;44.89113888888889;48.212212962962965;38.5255678952849;-9.543705252863246;36.9870840989886;35.448600302692306;33.36167900639601;31.30670215454416;9.235834882492878
2018-03-22 00:00;34.52769444444444;37.16973148148148;26.638415398196575;-10.358283675877495;25.091829750048426;23.545244101900277;21.41897095375213;19.352420027826202;9.98559849069231
2018-03-23 00:00;32.02633333333333;34.782111111111114;25.402317577185187;-9.199237978370371;23.853706466074076;22.305095354962965;20.168984243851856;18.099539799407413;8.810349089481482
2018-03-24 00:00;25.110055555555558;27.086351851851855;16.670771462833336;-10.25007112975926;15.126211277648151;13.581651092462966;11.46521590727778;9.401558499870374;9.89358964827778
2018-03-25 00:00;28.06741666666667;30.146972222222228;19.220156741629634;-10.768829369481482;17.677622019407412;16.13508729718519;14.028490074962969;11.96772618607408;10.428551591703702
2018-03-26 00:00;24.775694444444444;26.206731481481484;15.37480474351852;-10.658894330555556;13.828219095370372;12.281633447222223;10.155360299074074;8.088809373148148;10.286209145370371
2018-03-27 00:00;21.591416666666667;22.209972222222223;11.620745301555557;-10.431240809555556;10.078210579333335;8.535675857111114;6.42907863488889;4.368314746000001;10.090963031777775
2018-03-28 00:00;21.313333333333333;21.182111111111112;11.267710630592598;-9.733844924962959;9.719099519481487;8.170488408370376;6.034377297259266;3.9649328528148216;9.344956036074072
2018-03-29 00:00;22.39875;22.17941666666667;12.82832183148765;-9.283386501845685;11.310092664820983;9.791863498154317;7.803321831487649;5.777280164820982;9.13755316851235
2018-03-30 00:00;21.43413888888889;21.55221296296296;13.10224505495679;-8.307028093191358;11.563761258660493;10.025277462364198;7.938356166067901;5.883379314216049;7.999157722820989
2018-03-31 00:00;21.377055555555557;21.772351851851855;12.321304980000004;-9.285537612592591;10.77674479481482;9.232184609629634;7.115749424444449;5.052092017037041;8.92905613111111
2018-04-01 00:00;23.275;24.543;19.14127413485185;-6.214225865148147;17.86002413485185;16.57877413485185;15.741274134851851;14.053774134851851;7.964225865148148
2018-04-02 00:00;23.123069444444443;23.490439814814813;17.923681712962964;-5.766121527777779;16.477356481481483;15.031031250000002;13.39173726851852;11.46841550925926;6.195519675925926
2018-04-03 00:00;19.556708333333333;19.53748611111111;10.491325902603988;-8.967167152951568;8.970058541492877;7.448791180381766;5.445492569270655;3.4151106248262106;8.797028264062678
2018-04-04 00:00;19.795749999999998;19.761416666666666;9.762992293877488;-9.930716039455843;8.244763127210822;6.726533960544155;4.737992293877487;2.7119506272108205;9.784882706122508
2018-04-05 00:00;19.376694444444443;17.98573148148148;8.399404615959263;-9.41329445811481;6.852818967811115;5.306233319662967;3.1799601715148196;1.1134092455888938;9.040609272929627
2018-04-06 00:00;20.14386111111111;19.810453703703704;10.07494578012846;-9.607614405056726;8.540512909758089;7.006080039387719;4.938834669017348;2.8896448542025333;9.332151442093762
2018-04-07 00:00;18.988611111111112;18.31987037037037;7.384692314819686;-10.739576203698832;5.832030277782649;4.279368240745612;2.1235812037085737;0.04834972222709203;10.318279907402534
2018-04-08 00:00;19.44897222222222;19.35749074074074;9.981685085864196;-9.18772695117284;8.431048511790122;6.8804119377160475;4.734462863641974;2.662124900679011;8.782634358580248
2018-04-09 00:00;19.90813888888889;20.776212962962962;10.259709728756171;-10.373563419391976;8.721225932459875;7.182742136163578;5.095820839867281;3.0408439880154297;10.065693049021606
2018-04-10 00:00;19.184833333333334;17.683277777777775;7.592992540009256;-10.04514634887963;6.080839762231478;4.5686869844537;2.6096592066759228;0.5922980955648116;9.947924126657409
2018-04-11 00:00;19.700027777777777;19.281175925925925;10.430366311370369;-8.768054984925927;8.908086218777775;7.385806126185183;5.377588533592589;3.3457598298888853;8.589814244185185
2018-04-12 00:00;18.62061111111111;18.28887037037037;9.377562792444442;-8.715705726074075;7.824900755407405;6.272238718370367;4.11645168133333;2.0412201998518484;8.29440942977778
2018-04-13 00:00;19.93380555555556;18.16576851851852;8.129784062999999;-9.802766862925926;6.566994711148147;5.004205359296295;2.7992285074444427;0.7095294333703687;9.300452048111111
2018-04-14 00:00;17.628588235294114;17.11523529411764;7.432705882352931;-9.466117647058825;5.874441176470578;4.316176470588225;2.133176470588224;0.049941176470576776;9.0
2018-04-15 00:00;26.059578431372554;28.625486928104582;28.96497438140892;-2.359563200290437;28.191641865069048;27.418309348729178;29.04783712650696;28.085933531735716;8.172903069571486
2018-04-16 00:00;19.63163888888889;18.067046296296297;8.243206175410995;-9.545483639403821;6.668264045781365;5.093321916151735;2.8293172865221057;0.7222571013369204;8.945946602366785
2018-04-17 00:00;18.946638888888888;17.781046296296296;8.706622068689018;-8.796067746125797;7.131679939059389;5.556737809429759;3.292733179800129;1.185672994614944;8.19653070908876
2018-04-18 00:00;19.14436111111111;18.767287037037036;8.74805760006519;-9.755919251786661;7.1771663963614865;5.606275192657783;3.361946488954079;1.260673340805931;9.188789622157032
2018-04-19 00:00;17.277583333333332;17.400694444444444;7.422242021579122;-9.865605200643099;5.891860077134678;4.361478132690233;2.313908688245789;0.2705059104680112;9.622549645087544
2018-04-20 00:00;17.53788888888889;17.852629629629632;8.392699218407406;-9.249282263074077;6.8359862554444435;5.279273292481481;3.1038103295185175;1.022791810999999;8.795578559370373
2018-04-21 00:00;18.13929166666667;16.931180555555557;8.5776907235;-8.161649554277778;7.026041417944445;5.474392112388889;3.323524056833334;1.2497393346111116;7.748455109833333
2018-04-22 00:00;18.58436111111111;17.25528703703704;7.859485318629629;-9.132491533222225;6.2885941149259255;4.717702911222222;2.473374207518518;0.37210105937036986;8.565361903592596
2018-04-23 00:00;18.64136111111111;17.463287037037038;7.548148148148148;-9.651828703703705;5.977256944444445;4.406365740740742;2.162037037037039;0.060763888888891025;9.084699074074077
2018-04-24 00:00;17.126319327731093;16.46375630252101;7.147126050420168;-9.216235294117649;5.620096638655462;4.093067226890756;2.061781512605042;0.023168067226890503;9.0
2018-04-25 00:00;19.342319561157797;17.73162332710862;6.896853152955898;-10.927641983987765;5.421857101757641;3.946861050559384;2.168308801882135;0.20402872874176775;11.127673574401708
2018-04-26 00:00;19.889833333333332;20.33127777777778;14.621069267031341;-6.64006962185755;13.371416489253564;12.121763711475786;11.437735933698008;9.795374822586897;8.642847399635329
